gap_id,candidate_id,first_covered_sample,last_covered_sample,covered_samples,total_required_samples,coverage_ratio,full_cover,covered_sample_ranges,min_access_margin_db,relay_g01_margin_db,lon,lat,agl_height
G000970,RP004647,0,4,5,5,1.0,1,0-4,2.6395206978012595,1.3282770412075138,109.22236111111111,23.056250000000002,20.0
G000972,RP004647,0,4,5,5,1.0,1,0-4,2.6395206978012595,1.3282770412075138,109.22236111111111,23.056250000000002,20.0
G000956,RP004649,0,4,5,5,1.0,1,0-4,2.7000811827241193,1.3583273466953187,109.22347222222223,23.056250000000002,20.0
G000964,RP004649,0,4,5,5,1.0,1,0-4,2.7000811827241193,1.3583273466953187,109.22347222222223,23.056250000000002,20.0
G000966,RP004649,0,4,5,5,1.0,1,0-4,2.7000811827241193,1.3583273466953187,109.22347222222223,23.056250000000002,20.0
G000970,RP004649,0,4,5,5,1.0,1,0-4,2.7000811827241193,1.3583273466953187,109.22347222222223,23.056250000000002,20.0
G000972,RP004649,0,4,5,5,1.0,1,0-4,2.7000811827241193,1.3583273466953187,109.22347222222223,23.056250000000002,20.0
G000957,RP005405,0,4,5,5,1.0,1,0-4,4.0577664060643315,2.4810915319727513,109.23347222222222,23.050694444444446,300.0
G000959,RP005405,0,4,5,5,1.0,1,0-4,4.0577664060643315,2.4810915319727513,109.23347222222222,23.050694444444446,300.0
G000961,RP005405,0,4,5,5,1.0,1,0-4,4.0577664060643315,2.4810915319727513,109.23347222222222,23.050694444444446,300.0
G000967,RP005405,0,4,5,5,1.0,1,0-4,4.0577664060643315,2.4810915319727513,109.23347222222222,23.050694444444446,300.0
G000973,RP005405,0,4,5,5,1.0,1,0-4,4.0577664060643315,2.4810915319727513,109.23347222222222,23.050694444444446,300.0
G000957,RP008954,0,4,5,5,1.0,1,0-4,0.007094880490754463,8.518460619164514,109.22902777777777,23.029583333333335,20.0
G000959,RP008954,0,4,5,5,1.0,1,0-4,0.007094880490754463,8.518460619164514,109.22902777777777,23.029583333333335,20.0
G000961,RP008954,0,4,5,5,1.0,1,0-4,0.007094880490754463,8.518460619164514,109.22902777777777,23.029583333333335,20.0
G000967,RP008954,0,4,5,5,1.0,1,0-4,0.007094880490754463,8.518460619164514,109.22902777777777,23.029583333333335,20.0
G000973,RP008954,0,4,5,5,1.0,1,0-4,0.007094880490754463,8.518460619164514,109.22902777777777,23.029583333333335,20.0
G000957,RP006599,0,4,5,5,1.0,1,0-4,7.7227033690177365,3.8968244125306626,109.22013888888888,23.042916666666667,300.0
G000959,RP006599,0,4,5,5,1.0,1,0-4,7.7227033690177365,3.8968244125306626,109.22013888888888,23.042916666666667,300.0
G000961,RP006599,0,4,5,5,1.0,1,0-4,7.7227033690177365,3.8968244125306626,109.22013888888888,23.042916666666667,300.0
G000967,RP006599,0,4,5,5,1.0,1,0-4,7.7227033690177365,3.8968244125306626,109.22013888888888,23.042916666666667,300.0
G000973,RP006599,0,4,5,5,1.0,1,0-4,7.7227033690177365,3.8968244125306626,109.22013888888888,23.042916666666667,300.0
G000957,RP006421,0,4,5,5,1.0,1,0-4,13.995750289071111,3.9255542307790847,109.22680555555556,23.044027777777778,300.0
G000959,RP006421,0,4,5,5,1.0,1,0-4,13.995750289071111,3.9255542307790847,109.22680555555556,23.044027777777778,300.0
G000961,RP006421,0,4,5,5,1.0,1,0-4,13.995750289071111,3.9255542307790847,109.22680555555556,23.044027777777778,300.0
G000967,RP006421,0,4,5,5,1.0,1,0-4,13.995750289071111,3.9255542307790847,109.22680555555556,23.044027777777778,300.0
G000973,RP006421,0,4,5,5,1.0,1,0-4,13.995750289071111,3.9255542307790847,109.22680555555556,23.044027777777778,300.0
G000957,RP006420,0,4,5,5,1.0,1,0-4,14.630867445805649,3.9641394703050423,109.22680555555556,23.044027777777778,20.0
G000959,RP006420,0,4,5,5,1.0,1,0-4,14.630867445805649,3.9641394703050423,109.22680555555556,23.044027777777778,20.0
G000961,RP006420,0,4,5,5,1.0,1,0-4,14.630867445805649,3.9641394703050423,109.22680555555556,23.044027777777778,20.0
G000967,RP006420,0,4,5,5,1.0,1,0-4,14.630867445805649,3.9641394703050423,109.22680555555556,23.044027777777778,20.0
G000973,RP006420,0,4,5,5,1.0,1,0-4,14.630867445805649,3.9641394703050423,109.22680555555556,23.044027777777778,20.0
G000957,RP006419,0,4,5,5,1.0,1,0-4,13.976648217360136,3.8961227170639035,109.22569444444444,23.044027777777778,300.0
G000959,RP006419,0,4,5,5,1.0,1,0-4,13.976648217360136,3.8961227170639035,109.22569444444444,23.044027777777778,300.0
G000961,RP006419,0,4,5,5,1.0,1,0-4,13.976648217360136,3.8961227170639035,109.22569444444444,23.044027777777778,300.0
G000967,RP006419,0,4,5,5,1.0,1,0-4,13.976648217360136,3.8961227170639035,109.22569444444444,23.044027777777778,300.0
G000973,RP006419,0,4,5,5,1.0,1,0-4,13.976648217360136,3.8961227170639035,109.22569444444444,23.044027777777778,300.0
G000957,RP006418,0,4,5,5,1.0,1,0-4,14.635764467435166,3.9346766562138953,109.22569444444444,23.044027777777778,20.0
G000959,RP006418,0,4,5,5,1.0,1,0-4,14.635764467435166,3.9346766562138953,109.22569444444444,23.044027777777778,20.0
G000961,RP006418,0,4,5,5,1.0,1,0-4,14.635764467435166,3.9346766562138953,109.22569444444444,23.044027777777778,20.0
G000967,RP006418,0,4,5,5,1.0,1,0-4,14.635764467435166,3.9346766562138953,109.22569444444444,23.044027777777778,20.0
G000973,RP006418,0,4,5,5,1.0,1,0-4,14.635764467435166,3.9346766562138953,109.22569444444444,23.044027777777778,20.0
G000957,RP006416,0,4,5,5,1.0,1,0-4,13.925196196931353,3.897827722098185,109.22458333333333,23.044027777777778,20.0
G000959,RP006416,0,4,5,5,1.0,1,0-4,13.925196196931353,3.897827722098185,109.22458333333333,23.044027777777778,20.0
G000961,RP006416,0,4,5,5,1.0,1,0-4,13.925196196931353,3.897827722098185,109.22458333333333,23.044027777777778,20.0
G000967,RP006416,0,4,5,5,1.0,1,0-4,13.925196196931353,3.897827722098185,109.22458333333333,23.044027777777778,20.0
G000973,RP006416,0,4,5,5,1.0,1,0-4,13.925196196931353,3.897827722098185,109.22458333333333,23.044027777777778,20.0
G000957,RP005406,0,4,5,5,1.0,1,0-4,3.5111483466219795,2.490050062076989,109.23458333333333,23.050694444444446,20.0
G000959,RP005406,0,4,5,5,1.0,1,0-4,3.5111483466219795,2.490050062076989,109.23458333333333,23.050694444444446,20.0
G000961,RP005406,0,4,5,5,1.0,1,0-4,3.5111483466219795,2.490050062076989,109.23458333333333,23.050694444444446,20.0
G000967,RP005406,0,4,5,5,1.0,1,0-4,3.5111483466219795,2.490050062076989,109.23458333333333,23.050694444444446,20.0
G000973,RP005406,0,4,5,5,1.0,1,0-4,3.5111483466219795,2.490050062076989,109.23458333333333,23.050694444444446,20.0
G000957,RP005408,0,4,5,5,1.0,1,0-4,2.958377992540747,2.4691126827570855,109.23569444444445,23.050694444444446,20.0
G000959,RP005408,0,4,5,5,1.0,1,0-4,2.958377992540747,2.4691126827570855,109.23569444444445,23.050694444444446,20.0
G000961,RP005408,0,4,5,5,1.0,1,0-4,2.958377992540747,2.4691126827570855,109.23569444444445,23.050694444444446,20.0
G000967,RP005408,0,4,5,5,1.0,1,0-4,2.958377992540747,2.4691126827570855,109.23569444444445,23.050694444444446,20.0
G000973,RP005408,0,4,5,5,1.0,1,0-4,2.958377992540747,2.4691126827570855,109.23569444444445,23.050694444444446,20.0
G000957,RP005410,0,4,5,5,1.0,1,0-4,2.4132525808347793,2.4432891298802275,109.23680555555556,23.050694444444446,20.0
G000959,RP005410,0,4,5,5,1.0,1,0-4,2.4132525808347793,2.4432891298802275,109.23680555555556,23.050694444444446,20.0
G000961,RP005410,0,4,5,5,1.0,1,0-4,2.4132525808347793,2.4432891298802275,109.23680555555556,23.050694444444446,20.0
G000967,RP005410,0,4,5,5,1.0,1,0-4,2.4132525808347793,2.4432891298802275,109.23680555555556,23.050694444444446,20.0
G000973,RP005410,0,4,5,5,1.0,1,0-4,2.4132525808347793,2.4432891298802275,109.23680555555556,23.050694444444446,20.0
G000957,RP005412,0,4,5,5,1.0,1,0-4,1.883015942624965,2.41215969154473,109.23791666666666,23.050694444444446,20.0
G000959,RP005412,0,4,5,5,1.0,1,0-4,1.883015942624965,2.41215969154473,109.23791666666666,23.050694444444446,20.0
G000961,RP005412,0,4,5,5,1.0,1,0-4,1.883015942624965,2.41215969154473,109.23791666666666,23.050694444444446,20.0
G000967,RP005412,0,4,5,5,1.0,1,0-4,1.883015942624965,2.41215969154473,109.23791666666666,23.050694444444446,20.0
G000973,RP005412,0,4,5,5,1.0,1,0-4,1.883015942624965,2.41215969154473,109.23791666666666,23.050694444444446,20.0
G000957,RP005414,0,4,5,5,1.0,1,0-4,1.3642922079618671,2.3801089460034035,109.23902777777778,23.050694444444446,20.0
G000959,RP005414,0,4,5,5,1.0,1,0-4,1.3642922079618671,2.3801089460034035,109.23902777777778,23.050694444444446,20.0
G000961,RP005414,0,4,5,5,1.0,1,0-4,1.3642922079618671,2.3801089460034035,109.23902777777778,23.050694444444446,20.0
G000967,RP005414,0,4,5,5,1.0,1,0-4,1.3642922079618671,2.3801089460034035,109.23902777777778,23.050694444444446,20.0
G000973,RP005414,0,4,5,5,1.0,1,0-4,1.3642922079618671,2.3801089460034035,109.23902777777778,23.050694444444446,20.0
G000958,RP003147,0,76,77,77,1.0,1,0-76,0.11503834946715585,9.137235393688371,109.22902777777777,23.070694444444445,200.0
G000960,RP003147,0,76,77,77,1.0,1,0-76,0.11503834946715585,9.137235393688371,109.22902777777777,23.070694444444445,200.0
G000962,RP003147,0,76,77,77,1.0,1,0-76,0.11503834946715585,9.137235393688371,109.22902777777777,23.070694444444445,200.0
G000968,RP003147,0,76,77,77,1.0,1,0-76,0.11503834946715585,9.137235393688371,109.22902777777777,23.070694444444445,200.0
G000958,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000960,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000962,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000968,RP004164,0,76,77,77,1.0,1,0-76,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000958,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000960,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000962,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000968,RP004163,0,76,77,77,1.0,1,0-76,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000958,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000960,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000962,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000968,RP004162,0,76,77,77,1.0,1,0-76,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000958,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000960,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000962,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000968,RP004161,0,76,77,77,1.0,1,0-76,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000958,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000960,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000962,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000968,RP004160,0,76,77,77,1.0,1,0-76,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000958,RP003817,0,76,77,77,1.0,1,0-76,1.5517017787992415,9.997379406208495,109.24125,23.064027777777778,180.0
G000960,RP003817,0,76,77,77,1.0,1,0-76,1.5517017787992415,9.997379406208495,109.24125,23.064027777777778,180.0
G000962,RP003817,0,76,77,77,1.0,1,0-76,1.5517017787992415,9.997379406208495,109.24125,23.064027777777778,180.0
G000968,RP003817,0,76,77,77,1.0,1,0-76,1.5517017787992415,9.997379406208495,109.24125,23.064027777777778,180.0
G000958,RP003818,0,76,77,77,1.0,1,0-76,1.4916107869253779,9.987505242920491,109.24125,23.064027777777778,300.0
G000960,RP003818,0,76,77,77,1.0,1,0-76,1.4916107869253779,9.987505242920491,109.24125,23.064027777777778,300.0
G000962,RP003818,0,76,77,77,1.0,1,0-76,1.4916107869253779,9.987505242920491,109.24125,23.064027777777778,300.0
G000968,RP003818,0,76,77,77,1.0,1,0-76,1.4916107869253779,9.987505242920491,109.24125,23.064027777777778,300.0
G000958,RP003819,0,76,77,77,1.0,1,0-76,1.099795962575115,9.96796975977648,109.24236111111111,23.064027777777778,220.0
G000960,RP003819,0,76,77,77,1.0,1,0-76,1.099795962575115,9.96796975977648,109.24236111111111,23.064027777777778,220.0
G000962,RP003819,0,76,77,77,1.0,1,0-76,1.099795962575115,9.96796975977648,109.24236111111111,23.064027777777778,220.0
G000968,RP003819,0,76,77,77,1.0,1,0-76,1.099795962575115,9.96796975977648,109.24236111111111,23.064027777777778,220.0
G000958,RP003820,0,76,77,77,1.0,1,0-76,1.0637636036784954,9.96144200820072,109.24236111111111,23.064027777777778,300.0
G000960,RP003820,0,76,77,77,1.0,1,0-76,1.0637636036784954,9.96144200820072,109.24236111111111,23.064027777777778,300.0
G000962,RP003820,0,76,77,77,1.0,1,0-76,1.0637636036784954,9.96144200820072,109.24236111111111,23.064027777777778,300.0
G000968,RP003820,0,76,77,77,1.0,1,0-76,1.0637636036784954,9.96144200820072,109.24236111111111,23.064027777777778,300.0
G000958,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000960,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000962,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000968,RP003677,0,76,77,77,1.0,1,0-76,1.5888946692997479,9.951539188856145,109.23013888888889,23.06513888888889,180.0
G000958,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000960,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000962,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000968,RP003790,0,76,77,77,1.0,1,0-76,0.2264868295363982,0.11456632388396315,109.22680555555556,23.064027777777778,20.0
G000958,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000960,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000962,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000968,RP003792,0,76,77,77,1.0,1,0-76,0.5234294123300742,0.12414325127178927,109.22791666666667,23.064027777777778,20.0
G000958,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000960,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000962,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000968,RP003794,0,76,77,77,1.0,1,0-76,0.8226087642604938,0.12993749031124935,109.22902777777777,23.064027777777778,20.0
G000958,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000960,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000962,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000968,RP003796,0,76,77,77,1.0,1,0-76,1.1041143823170358,0.13282039428797532,109.23013888888889,23.064027777777778,20.0
G000958,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000960,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000962,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000968,RP003798,0,76,77,77,1.0,1,0-76,1.3524795049455491,0.13371111717054873,109.23125,23.064027777777778,20.0
G000958,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000960,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000962,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000968,RP004148,0,76,77,77,1.0,1,0-76,0.06375230872980353,0.6605533624801723,109.23347222222222,23.060694444444444,20.0
G000958,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000960,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000962,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000968,RP004150,0,76,77,77,1.0,1,0-76,0.1722561971721035,0.6505212525464685,109.23458333333333,23.060694444444444,20.0
G000958,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000960,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000962,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000968,RP004151,0,76,77,77,1.0,1,0-76,0.02461903035171531,0.6280224254923326,109.23458333333333,23.060694444444444,300.0
G000958,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000960,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000962,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000968,RP004152,0,76,77,77,1.0,1,0-76,0.2512865285403194,0.6371868473326998,109.23569444444445,23.060694444444444,20.0
G000958,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000960,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000962,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000968,RP004153,0,76,77,77,1.0,1,0-76,0.09338620249062046,0.6139008966517849,109.23569444444445,23.060694444444444,300.0
G000974,RP003147,0,79,80,80,1.0,1,0-79,0.11503834946715585,9.137235393688371,109.22902777777777,23.070694444444445,200.0
G000974,RP004164,0,79,80,80,1.0,1,0-79,0.11464978402139536,0.49376851347209083,109.24236111111111,23.060694444444444,20.0
G000974,RP004163,0,79,80,80,1.0,1,0-79,0.049292546022414285,0.5018916592089084,109.24125,23.060694444444444,300.0
G000974,RP004162,0,79,80,80,1.0,1,0-79,0.2091514060421389,0.5249685944162934,109.24125,23.060694444444444,20.0
G000974,RP004161,0,79,80,80,1.0,1,0-79,0.08506888122055045,0.5263804482444527,109.2401388888889,23.060694444444444,300.0
G000974,RP004160,0,79,80,80,1.0,1,0-79,0.2678569936861237,0.5518974247906385,109.2401388888889,23.060694444444444,20.0
G000974,RP003817,0,79,80,80,1.0,1,0-79,1.5517017787992415,9.997379406208495,109.24125,23.064027777777778,180.0
G000974,RP003818,0,79,80,80,1.0,1,0-79,1.4916107869253779,9.987505242920491,109.24125,23.064027777777778,300.0
G000974,RP003819,0,79,80,80,1.0,1,0-79,1.099795962575115,9.96796975977648,109.24236111111111,23.064027777777778,220.0
G000974,RP003820,0,79,80,80,1.0,1,0-79,1.0637636036784954,9.96144200820072,109.24236111111111,23.064027777777778,300.0
