candidate_id,lon,lat,ground_height,agl_height,absolute_height,relay_g01_available,relay_g01_margin_db,relay_g01_margin_lower_bound
R000246,109.23791666666666,23.132916666666667,716.9014892578125,280.0,996.9014892578125,1,3.0990377046306605,0
R000247,109.23791666666666,23.132916666666667,716.9014892578125,300.0,1016.9014892578125,1,3.0982628382227233,0
R000248,109.23902777777778,23.132916666666667,741.9065551757812,200.0,941.9065551757812,1,3.097079811528488,0
R000249,109.23902777777778,23.132916666666667,741.9065551757812,220.0,961.9065551757812,1,3.0963548647436028,0
R000250,109.23902777777778,23.132916666666667,741.9065551757812,240.0,981.9065551757812,1,3.095612014630561,0
R000251,109.23902777777778,23.132916666666667,741.9065551757812,260.0,1001.9065551757812,1,3.094851270395708,0
R000252,109.23902777777778,23.132916666666667,741.9065551757812,280.0,1021.9065551757812,1,3.094072641463299,0
R000253,109.23902777777778,23.132916666666667,741.9065551757812,300.0,1041.9065551757812,1,3.093276137475172,0
R000254,109.2401388888889,23.132916666666667,779.8604736328125,100.0,879.8604736328125,1,3.0946381389811535,0
R000255,109.2401388888889,23.132916666666667,779.8604736328125,120.0,899.8604736328125,1,3.0939694949254175,0
R000256,109.2401388888889,23.132916666666667,779.8604736328125,140.0,919.8604736328125,1,3.09328293914281,0
R000257,109.2401388888889,23.132916666666667,779.8604736328125,160.0,939.8604736328125,1,3.092578480143203,0
R000258,109.2401388888889,23.132916666666667,779.8604736328125,180.0,959.8604736328125,1,3.0918561266551023,0
R000259,109.2401388888889,23.132916666666667,779.8604736328125,200.0,979.8604736328125,1,3.091115887625307,0
R000260,109.2401388888889,23.132916666666667,779.8604736328125,220.0,999.8604736328125,1,3.0903577722185105,0
R000261,109.2401388888889,23.132916666666667,779.8604736328125,240.0,1019.8604736328125,1,3.089581789817018,0
R000262,109.2401388888889,23.132916666666667,779.8604736328125,260.0,1039.8604736328125,1,3.088787950020219,0
R000263,109.2401388888889,23.132916666666667,779.8604736328125,280.0,1059.8604736328125,1,3.087976262644318,0
R000264,109.2401388888889,23.132916666666667,779.8604736328125,300.0,1079.8604736328125,1,3.087146737721838,0
