gap_id,pattern_id,coverage_start_s,coverage_end_s,before_state_id,after_state_id,required_samples,relay_alternatives,full_cover_alternatives,union_covered_samples,union_cover_pass
PG005871,P020397,1162.38,2013.31,BS000257,BS000002,86,15,15,86,1
PG005855,P020322,1192.38,2079.31,BS000257,BS000002,90,15,15,90,1
PG005865,P020350,1132.38,1947.31,BS000257,BS000002,83,15,15,83,1
PG005867,P020356,1132.38,1947.31,BS000257,BS000002,83,15,15,83,1
PG005872,P020737,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005873,P020743,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005874,P020766,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005875,P020772,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005876,P020780,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005877,P020786,734.24,2092.492,BS000210,BS000002,139,15,15,139,1
PG005878,P020928,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005879,P020934,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005880,P020963,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005881,P020969,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005882,P020979,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005883,P020985,728.593,1916.183,BS000212,BS000002,122,15,15,122,1
PG005884,P021273,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG005886,P021280,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG005885,P021273,1350.213,2310.407,BS000262,BS000200,97,11,11,97,1
PG005887,P021280,1350.213,2310.407,BS000262,BS000200,97,11,11,97,1
PG005888,P021290,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005890,P021292,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005892,P021295,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005894,P021376,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005896,P021379,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005898,P021382,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005900,P021386,793.642,1743.52,BS000199,BS000260,96,11,11,96,1
PG005889,P021290,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005891,P021292,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005893,P021295,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005895,P021376,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005897,P021379,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005899,P021382,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005901,P021386,1975.699,2378.707,BS000355,BS000204,41,8,8,41,1
PG005902,P021437,1158.102,2065.926,BS000263,BS000200,92,12,12,92,1
PG005903,P021473,1158.102,2065.926,BS000263,BS000200,92,12,12,92,1
PG005906,P021559,1158.102,2065.926,BS000263,BS000200,92,12,12,92,1
PG005904,P021523,1350.102,2329.926,BS000263,BS000200,99,12,12,99,1
PG005907,P021959,1416.102,2395.926,BS000263,BS000200,99,12,12,99,1
PG005908,P021968,1416.102,2395.926,BS000263,BS000200,99,12,12,99,1
PG005909,P022086,1482.102,2461.926,BS000263,BS000200,99,12,12,99,1
PG005916,P022487,1416.102,2395.926,BS000263,BS000200,99,12,12,99,1
PG005917,P022675,1482.102,2461.926,BS000263,BS000200,99,12,12,99,1
PG005918,P022858,1482.102,2461.926,BS000263,BS000200,99,12,12,99,1
PG005922,P023135,1548.102,2527.926,BS000263,BS000200,99,12,12,99,1
PG005905,P021554,793.642,1684.91,BS000199,BS000264,90,10,10,90,1
PG005910,P022130,1380.102,2395.926,BS000263,BS000200,103,12,12,103,1
PG005911,P022150,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005912,P022152,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005913,P022203,1380.102,2395.926,BS000263,BS000200,103,12,12,103,1
PG005914,P022223,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005915,P022225,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005919,P022975,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005920,P023020,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005921,P023022,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005923,P023173,1446.102,2461.926,BS000263,BS000200,103,12,12,103,1
PG005924,P023193,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005925,P023195,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005926,P023280,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005927,P023282,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005928,P023364,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005929,P023373,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005930,P023378,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005931,P023381,1512.102,2527.926,BS000263,BS000200,103,12,12,103,1
PG005932,P023417,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005933,P023419,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005934,P023426,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005935,P023427,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005936,P023475,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005937,P023477,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005938,P023484,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005939,P023485,1476.102,2527.926,BS000263,BS000200,106,12,12,106,1
PG005940,P023501,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005942,P023505,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005943,P023513,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005945,P023529,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005948,P023606,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005949,P023610,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005950,P023618,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005952,P023634,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005954,P023684,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005956,P023688,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005957,P023696,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005959,P023712,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005962,P023781,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005964,P023785,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005965,P023793,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005967,P023809,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005970,P024290,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005971,P024298,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005973,P024314,773.709,1892.19,BS000205,BS000200,115,9,9,115,1
PG005941,P023504,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005944,P023528,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005951,P023633,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005955,P023687,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005958,P023711,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005963,P023784,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005966,P023808,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005969,P024289,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005972,P024313,793.642,1908.921,BS000199,BS000010,115,9,9,115,1
PG005946,P023537,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005947,P023545,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005953,P023642,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005960,P023720,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005961,P023728,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005968,P023817,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005974,P024322,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005975,P024330,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005976,P024411,803.709,1958.19,BS000205,BS000200,119,9,9,119,1
PG005977,P025004,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005978,P025360,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005979,P025397,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005981,P025406,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005982,P025407,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005984,P025465,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005986,P025474,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005987,P025475,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005980,P025405,953.709,2288.19,BS000205,BS000200,136,9,9,136,1
PG005985,P025473,953.709,2288.19,BS000205,BS000200,136,9,9,136,1
PG005983,P025428,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005988,P025496,983.709,2354.19,BS000205,BS000200,140,9,9,140,1
PG005989,P025497,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG005991,P025499,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG005992,P025501,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG005994,P025503,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG005996,P025505,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG005998,P025507,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006000,P025509,853.642,1734.134,BS000199,BS000266,89,9,9,89,1
PG006003,P025523,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006004,P025525,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006005,P025527,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006006,P025529,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006007,P025531,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006008,P025533,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006009,P025535,853.642,1734.134,BS000199,BS000266,89,9,9,89,1
PG006010,P025540,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006012,P025542,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006013,P025544,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006015,P025546,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006017,P025548,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006019,P025550,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006021,P025552,853.642,1734.134,BS000199,BS000266,89,9,9,89,1
PG006023,P025564,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006025,P025566,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006026,P025568,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006028,P025570,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006030,P025572,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006032,P025574,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006033,P025576,853.642,1734.134,BS000199,BS000266,89,9,9,89,1
PG006040,P025686,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006041,P025688,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006042,P025690,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006043,P025692,793.642,1674.134,BS000199,BS000266,89,9,9,89,1
PG006044,P025694,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006045,P025696,823.642,1704.134,BS000199,BS000266,89,9,9,89,1
PG006046,P025698,853.642,1734.134,BS000199,BS000266,89,9,9,89,1
PG005990,P025498,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG005993,P025502,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG005995,P025504,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG005997,P025506,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG005999,P025508,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006011,P025541,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG006014,P025545,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006016,P025547,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG006018,P025549,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006020,P025551,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006024,P025565,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG006027,P025569,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006029,P025571,1101.834,1992.203,BS000265,BS000200,89,9,9,89,1
PG006031,P025573,1167.834,2058.203,BS000265,BS000200,89,9,9,89,1
PG006001,P025512,1161.834,2124.203,BS000265,BS000200,96,9,9,96,1
PG006002,P025517,1161.834,2124.203,BS000265,BS000200,96,9,9,96,1
PG006036,P025629,1161.834,2124.203,BS000265,BS000200,96,9,9,96,1
PG006037,P025635,1161.834,2124.203,BS000265,BS000200,96,9,9,96,1
PG006022,P025554,1191.834,2190.203,BS000265,BS000200,100,9,9,100,1
PG006034,P025585,1131.834,2058.203,BS000265,BS000200,93,9,9,93,1
PG006035,P025591,1131.834,2058.203,BS000265,BS000200,93,9,9,93,1
PG006038,P025658,1287.834,2322.203,BS000265,BS000200,103,9,9,103,1
PG006039,P025680,1287.834,2322.203,BS000265,BS000200,103,9,9,103,1
PG006047,P025998,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006048,P026004,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006049,P026037,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006050,P026043,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006051,P026057,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006052,P026063,797.64,1993.234,BS000216,BS000200,122,11,11,122,1
PG006053,P026452,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006057,P026555,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006059,P026598,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006065,P026775,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006069,P027127,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006073,P027690,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006077,P027735,808.216,1510.565,BS000201,BS000267,71,14,14,71,1
PG006054,P026452,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006058,P026555,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006060,P026598,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006066,P026775,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006070,P027127,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006074,P027690,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006078,P027735,1514.999,1918.966,BS000077,BS000204,41,8,8,41,1
PG006055,P026453,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006061,P026599,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006063,P026742,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006067,P026776,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006071,P027128,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006075,P027701,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006079,P027736,749.484,1142.98,BS000203,BS000078,40,8,8,40,1
PG006056,P026453,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006062,P026599,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006064,P026742,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006068,P026776,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006072,P027128,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006076,P027701,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006080,P027736,1152.98,1850.143,BS000268,BS000202,70,14,14,70,1
PG006081,P028342,929.484,1466.98,BS000203,BS000078,54,8,8,54,1
PG006082,P028342,1476.98,2246.143,BS000268,BS000202,77,14,14,77,1
PG006083,P028908,929.484,1430.98,BS000203,BS000078,51,8,8,51,1
PG006084,P028908,1440.98,2246.143,BS000268,BS000202,81,14,14,81,1
PG006085,P029121,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006086,P029135,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006087,P029187,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006088,P029209,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006089,P029274,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006090,P029293,738.084,2029.162,BS000206,BS000202,132,11,11,132,1
PG006091,P029620,686.212,1805.332,BS000207,BS000202,114,14,14,114,1
PG006092,P029626,686.212,1805.332,BS000207,BS000202,114,14,14,114,1
PG006093,P030138,743.175,1212.298,BS000208,BS000276,48,12,12,48,1
PG006094,P030138,1252.298,1292.298,BS000277,BS000278,3,4,4,3,1
PG006095,P030138,1372.298,1452.298,BS000279,BS000280,7,2,2,7,1
PG006096,P030138,1532.298,1572.298,BS000281,BS000282,3,1,1,3,1
PG006097,P030138,1572.298,2207.905,BS000282,BS000202,64,14,14,64,1
PG006098,P030140,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006100,P030146,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006102,P030154,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006104,P030160,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006106,P030207,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006108,P030213,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006110,P030221,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006112,P030227,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006114,P030235,1082.121,1112.121,BS000283,BS000084,2,1,1,2,1
PG006116,P030241,1082.121,1112.121,BS000283,BS000084,2,1,1,2,1
PG006118,P030284,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006120,P030290,1022.121,1052.121,BS000283,BS000084,2,1,1,2,1
PG006122,P030298,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006124,P030304,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006126,P030312,1082.121,1112.121,BS000283,BS000084,2,1,1,2,1
PG006128,P030317,1082.121,1112.121,BS000283,BS000084,2,1,1,2,1
PG006130,P030357,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006132,P030363,1052.121,1082.121,BS000283,BS000084,2,1,1,2,1
PG006134,P030706,1274.121,1304.121,BS000283,BS000084,2,1,1,2,1
PG006099,P030140,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006101,P030146,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006107,P030207,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006109,P030213,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006119,P030284,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006121,P030290,1102.121,1823.995,BS000284,BS000202,73,14,14,73,1
PG006103,P030154,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006105,P030160,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006111,P030221,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006113,P030227,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006123,P030298,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006125,P030304,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006131,P030357,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006133,P030363,1132.121,1889.995,BS000284,BS000202,77,14,14,77,1
PG006115,P030235,1162.121,1955.995,BS000284,BS000202,80,14,14,80,1
PG006117,P030241,1162.121,1955.995,BS000284,BS000202,80,14,14,80,1
PG006127,P030312,1162.121,1955.995,BS000284,BS000202,80,14,14,80,1
PG006129,P030317,1162.121,1955.995,BS000284,BS000202,80,14,14,80,1
PG006135,P030706,1354.121,2219.995,BS000284,BS000202,87,14,14,87,1
PG006136,P030708,728.593,1989.847,BS000212,BS000202,129,14,14,129,1
PG006137,P030713,728.593,1989.847,BS000212,BS000202,129,14,14,129,1
PG006138,P030889,797.64,1380.263,BS000216,BS000287,59,15,15,59,1
PG006141,P030893,797.64,1380.263,BS000216,BS000287,59,15,15,59,1
PG006139,P030889,1400.263,1420.263,BS000288,BS000289,1,1,1,1,1
PG006142,P030893,1400.263,1420.263,BS000288,BS000289,1,1,1,1,1
PG006140,P030889,1746.867,2362.318,BS000356,BS000202,62,14,14,62,1
PG006143,P030893,1746.867,2362.318,BS000356,BS000202,62,14,14,62,1
PG006144,P030918,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006146,P030920,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006148,P030922,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006150,P030924,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006152,P030926,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006154,P030928,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006156,P030930,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006158,P030932,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006160,P031086,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006162,P031088,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006164,P031090,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006166,P031092,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006168,P031094,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006170,P031096,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006172,P031098,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006174,P031100,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006176,P031310,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006178,P031312,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006180,P031314,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006182,P031316,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006184,P031318,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006186,P031320,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006188,P031322,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006190,P031324,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006192,P031764,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006194,P031766,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006196,P031768,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006198,P031770,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006200,P031772,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006202,P031774,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006204,P031776,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006206,P031778,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006208,P032572,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006210,P032574,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006212,P032576,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006214,P032578,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006216,P032580,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006218,P032582,749.484,1144.657,BS000203,BS000354,40,8,8,40,1
PG006220,P032584,779.484,1174.657,BS000203,BS000354,40,8,8,40,1
PG006222,P032586,809.484,1204.657,BS000203,BS000354,40,8,8,40,1
PG006145,P030918,1193.35,1213.35,BS000291,BS000292,1,1,1,1,1
PG006147,P030920,1223.35,1243.35,BS000291,BS000292,1,1,1,1,1
PG006149,P030922,1193.35,1213.35,BS000291,BS000292,1,1,1,1,1
PG006151,P030924,1223.35,1243.35,BS000291,BS000292,1,1,1,1,1
PG006153,P030926,1253.35,1273.35,BS000291,BS000292,1,1,1,1,1
PG006155,P030928,1193.35,1213.35,BS000291,BS000292,1,1,1,1,1
PG006157,P030930,1223.35,1243.35,BS000291,BS000292,1,1,1,1,1
PG006159,P030932,1253.35,1273.35,BS000291,BS000292,1,1,1,1,1
PG006161,P031086,1193.35,1213.35,BS000291,BS000292,1,1,1,1,1
PG006163,P031088,1223.35,1243.35,BS000291,BS000292,1,1,1,1,1
PG006165,P031090,1193.35,1213.35,BS000291,BS000292,1,1,1,1,1
PG006167,P031092,1223.35,1243.35,BS000291,BS000292,1,1,1,1,1
PG006169,P031094,1253.35,1273.35,BS000291,BS000292,1,1,1,1,1
