pattern_id,gap_id,gap_index,tau_start,tau_end,duration_s,coverage_start,coverage_end,coverage_duration_s,n_outage_samples,before_tau,before_direct,before_x,before_y,before_z,before_phase,before_node,before_margin_db,after_tau,after_direct,after_x,after_y,after_z,after_phase,after_node,after_margin_db
P000089,PG000056,1,818.091,1245.79,427.699,808.091,1245.79,437.699,44,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1245.79,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P000090,PG000057,1,818.091,1245.79,427.699,808.091,1245.79,437.699,44,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1245.79,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P000091,PG000058,1,781.736,1642.332,860.595,771.736,1642.332,870.595,88,771.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1642.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000092,PG000059,1,781.736,1642.332,860.595,771.736,1642.332,870.595,88,771.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1642.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000093,PG000060,1,781.736,1642.332,860.595,771.736,1642.332,870.595,88,771.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1642.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000094,PG000061,1,781.736,1642.332,860.595,771.736,1642.332,870.595,88,771.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1642.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000095,PG000062,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000096,PG000063,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000097,PG000064,1,781.736,1642.332,860.595,771.736,1642.332,870.595,88,771.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1642.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000098,PG000065,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000099,PG000066,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000100,PG000067,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000101,PG000068,1,811.736,1702.332,890.595,801.736,1702.332,900.595,91,801.736,1,109.2212072328137,23.04633294335764,372.9093322753906,cruise,,9.2242576265118,1702.332,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P000102,PG000069,1,715.176,1238.434,523.257,705.176,1238.434,533.257,54,705.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1238.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000103,PG000070,1,715.176,1238.434,523.257,705.176,1238.434,533.257,54,705.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1238.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000104,PG000071,1,745.176,1298.434,553.257,735.176,1298.434,563.257,57,735.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1298.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000105,PG000072,1,715.176,1238.434,523.257,705.176,1238.434,533.257,54,705.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1238.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000106,PG000073,1,745.176,1298.434,553.257,735.176,1298.434,563.257,57,735.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1298.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000107,PG000074,1,745.176,1298.434,553.257,735.176,1298.434,563.257,57,735.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1298.434,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P000108,PG000075,1,762.646,1142.475,379.83,752.646,1142.475,389.83,39,752.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1142.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000109,PG000076,1,762.646,1142.475,379.83,752.646,1142.475,389.83,39,752.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1142.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000110,PG000077,1,792.646,1202.475,409.83,782.646,1202.475,419.83,42,782.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1202.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000111,PG000078,1,762.646,1142.475,379.83,752.646,1142.475,389.83,39,752.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1142.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000112,PG000079,1,792.646,1202.475,409.83,782.646,1202.475,419.83,42,782.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1202.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000113,PG000080,1,792.646,1202.475,409.83,782.646,1202.475,419.83,42,782.646,1,109.26714685639578,23.01726194528118,435.63653564453125,cruise,,0.23473666995207054,1202.475,1,109.26807723453841,23.01748630259474,435.63653564453125,cruise,,0.01609671258276535
P000120,PG000081,1,755.2,1609.638,854.437,745.2,1609.638,864.437,87,745.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1609.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000121,PG000082,1,755.2,1609.638,854.437,745.2,1609.638,864.437,87,745.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1609.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000122,PG000083,1,785.2,1669.638,884.437,775.2,1669.638,894.437,90,775.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1669.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000123,PG000084,1,755.2,1609.638,854.437,745.2,1609.638,864.437,87,745.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1609.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000124,PG000085,1,785.2,1669.638,884.437,775.2,1669.638,894.437,90,775.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1669.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000125,PG000086,1,785.2,1669.638,884.437,775.2,1669.638,894.437,90,775.2,1,109.25798857991693,23.032361189773972,413.3009948730469,cruise,,0.23805252100568453,1669.638,1,109.25854290257529,23.032848406142335,413.3009948730469,cruise,,0.06324220136673375
P000126,PG000087,1,750.494,1119.372,368.878,740.494,1119.372,378.878,38,740.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1119.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000127,PG000088,1,750.494,1119.372,368.878,740.494,1119.372,378.878,38,740.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1119.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000128,PG000089,1,780.494,1179.372,398.878,770.494,1179.372,408.878,41,770.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1179.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000129,PG000090,1,750.494,1119.372,368.878,740.494,1119.372,378.878,38,740.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1119.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000130,PG000091,1,780.494,1179.372,398.878,770.494,1179.372,408.878,41,770.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1179.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000131,PG000092,1,780.494,1179.372,398.878,770.494,1179.372,408.878,41,770.494,1,109.26295177595573,23.02639103579084,399.18182373046875,cruise,,0.24045357705350057,1179.372,1,109.26335888101107,23.02661781605229,399.18182373046875,cruise,,0.13145556561278227
P000132,PG000093,1,814.749,1422.353,607.604,804.749,1422.353,617.604,63,804.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1422.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000133,PG000094,1,814.749,1422.353,607.604,804.749,1422.353,617.604,63,804.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1422.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000134,PG000095,1,844.749,1482.353,637.604,834.749,1482.353,647.604,66,834.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1482.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000135,PG000096,1,814.749,1422.353,607.604,804.749,1422.353,617.604,63,804.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1422.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000136,PG000097,1,844.749,1482.353,637.604,834.749,1482.353,647.604,66,834.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1482.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000137,PG000098,1,844.749,1482.353,637.604,834.749,1482.353,647.604,66,834.749,1,109.26828356085248,23.006167706680817,591.9473876953125,cruise,,0.2014403275391743,1482.353,1,109.26838990652868,23.00616105353592,591.9473876953125,cruise,,0.17712263154756158
P000138,PG000099,1,808.033,1410.978,602.945,798.033,1410.978,612.945,62,798.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1410.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000139,PG000100,1,808.033,1410.978,602.945,798.033,1410.978,612.945,62,798.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1410.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000140,PG000101,1,838.033,1470.978,632.945,828.033,1470.978,642.945,65,828.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1470.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000141,PG000102,1,808.033,1410.978,602.945,798.033,1410.978,612.945,62,798.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1410.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000142,PG000103,1,838.033,1470.978,632.945,828.033,1470.978,642.945,65,828.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1470.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000143,PG000104,1,838.033,1470.978,632.945,828.033,1470.978,642.945,65,828.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1470.978,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P000144,PG000105,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000145,PG000106,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000146,PG000107,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000147,PG000108,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000148,PG000109,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000149,PG000110,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000150,PG000111,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000152,PG000112,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000153,PG000113,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000154,PG000114,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000155,PG000115,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000156,PG000116,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000157,PG000117,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000158,PG000118,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000159,PG000119,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000160,PG000120,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000161,PG000121,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000162,PG000122,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000163,PG000123,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000164,PG000124,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000165,PG000125,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000166,PG000126,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000167,PG000127,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000168,PG000128,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000169,PG000129,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000170,PG000130,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000172,PG000131,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000173,PG000132,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000174,PG000133,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000175,PG000134,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000176,PG000135,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000177,PG000136,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000178,PG000137,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000179,PG000138,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000180,PG000139,1,1061.107,1891.416,830.309,1051.107,1891.416,840.309,84,1051.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000181,PG000140,1,780.418,1615.72,835.302,770.418,1615.72,845.302,84,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1615.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000182,PG000141,1,1061.107,1891.416,830.309,1051.107,1891.416,840.309,84,1051.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000183,PG000142,1,780.418,1615.72,835.302,770.418,1615.72,845.302,84,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1615.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000184,PG000143,1,1061.107,1891.416,830.309,1051.107,1891.416,840.309,84,1051.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000185,PG000144,1,780.418,1615.72,835.302,770.418,1615.72,845.302,84,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1615.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000186,PG000145,1,1061.107,1891.416,830.309,1051.107,1891.416,840.309,84,1051.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000187,PG000146,1,780.418,1615.72,835.302,770.418,1615.72,845.302,84,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1615.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000188,PG000147,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000189,PG000148,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000190,PG000149,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000191,PG000150,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000192,PG000151,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000193,PG000152,1,750.418,1585.72,835.302,740.418,1585.72,845.302,84,740.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1585.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000194,PG000153,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000196,PG000154,1,1001.107,1831.416,830.309,991.107,1831.416,840.309,84,991.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1831.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000198,PG000155,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000199,PG000156,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000200,PG000157,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000201,PG000158,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000202,PG000159,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000203,PG000160,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000204,PG000161,1,1031.107,1891.416,860.309,1021.107,1891.416,870.309,87,1021.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
P000205,PG000162,1,780.418,1645.72,865.302,770.418,1645.72,875.302,87,770.418,1,109.2451576758502,23.040435662725063,308.9542541503906,cruise,,0.2513590942483859,1645.72,1,109.24594604963868,23.04010070642867,309.2448425292969,cruise,,0.25730587697401575
P000206,PG000163,1,1061.107,1891.416,830.309,1051.107,1891.416,840.309,84,1051.107,1,109.24617326508431,23.040645525166642,309.2448425292969,cruise,,0.1120746988702308,1891.416,1,109.24514004764045,23.040396322445254,308.9542541503906,cruise,,0.262049622693425
