task_id,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,end_SOC,has_hard_deadline,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R000067,饮水:1|食品:1,2,22.0,0.055,0.262117,True,A,1,S008,2176.2040179476107,3.320471468312056,5831.7,1285.608675640472,890.5953423071386,0.4092425778843399,1,890.5953423071386,-6.237413833707706,1
R000068,医疗:1,1,3.0,0.012,0.327463,True,A,1,S008,2116.2040179476107,3.02641678013471,5891.7,1255.608675640472,860.5953423071386,0.4066693641106411,1,860.5953423071386,-6.237413833707706,1
R000069,医疗:1|卫生:1,2,9.0,0.047,0.314299,True,A,1,S008,2176.2040179476107,3.085653920531505,5831.7,1285.608675640472,890.5953423071386,0.4092425778843399,1,890.5953423071386,-6.237413833707706,1
R000070,医疗:1|食品:1,2,11.0,0.04,0.308424,True,A,1,S008,2176.2040179476107,3.1120924140464856,5831.7,1285.608675640472,890.5953423071386,0.4092425778843399,1,890.5953423071386,-6.237413833707706,1
R000071,医疗:1|饮水:1,2,17.0,0.039,0.286321,True,A,1,S008,2176.2040179476107,3.211553578754032,5831.7,1285.608675640472,890.5953423071386,0.4092425778843399,1,890.5953423071386,-6.237413833707706,1
R000072,食品:1,1,8.0,0.028,0.519006,False,A,1,S009,1631.5344862389493,2.164472663159292,,1108.2772431194746,523.2572431194747,0.3207147918311547,1,523.2572431194747,-3.209010330240588,1
R000073,饮水:1,1,14.0,0.027,0.505829,True,A,1,S009,1631.5344862389493,2.223769974851195,9732.6,1108.2772431194746,523.2572431194747,0.3207147918311547,1,523.2572431194747,-3.209010330240588,1
R000074,饮水:1|食品:1,2,22.0,0.055,0.480389,True,A,1,S009,1691.5344862389493,2.3382502154288844,9672.6,1138.2772431194746,553.2572431194747,0.327074172959735,1,553.2572431194747,-3.209010330240588,1
R000075,医疗:1,1,3.0,0.012,0.526382,True,A,1,S009,1631.5344862389493,2.1312822055029432,9732.6,1108.2772431194746,523.2572431194747,0.3207147918311547,1,523.2572431194747,-3.209010330240588,1
R000076,医疗:1|食品:1,2,11.0,0.04,0.512997,True,A,1,S009,1691.5344862389493,2.1915142663338063,9672.6,1138.2772431194746,553.2572431194747,0.327074172959735,1,553.2572431194747,-3.209010330240588,1
R000077,医疗:1|饮水:1,2,17.0,0.039,0.497437,True,A,1,S009,1691.5344862389493,2.261531325774452,9672.6,1138.2772431194746,553.2572431194747,0.327074172959735,1,553.2572431194747,-3.209010330240588,1
R000078,食品:1,1,8.0,0.028,0.585397,False,A,1,S010,1593.852469173274,1.86571458599424,,1214.022901253304,379.8295679199703,0.2383091128358866,1,379.8295679199703,-1.6556759388739977,1
R000079,饮水:1,1,14.0,0.027,0.573537,True,A,1,S010,1593.852469173274,1.919081914389043,2555.5,1214.022901253304,379.8295679199703,0.2383091128358866,1,379.8295679199703,-1.6556759388739977,1
R000080,饮水:1|食品:1,2,22.0,0.055,0.551153,True,A,1,S010,1653.852469173274,2.0198116904222125,2495.5,1244.022901253304,409.8295679199703,0.2478029785358275,1,409.8295679199703,-1.6556759388739977,1
R000081,医疗:1,1,3.0,0.012,0.592269,True,A,1,S010,1593.852469173274,1.8347888312684555,2555.5,1214.022901253304,379.8295679199703,0.2383091128358866,1,379.8295679199703,-1.6556759388739977,1
R000082,医疗:1|食品:1,2,11.0,0.04,0.579951,True,A,1,S010,1653.852469173274,1.890221360403144,2495.5,1244.022901253304,409.8295679199703,0.2478029785358275,1,409.8295679199703,-1.6556759388739977,1
R000083,医疗:1|饮水:1,2,17.0,0.039,0.566102,True,A,1,S010,1653.852469173274,1.9525396814898757,2495.5,1244.022901253304,409.8295679199703,0.2478029785358275,1,409.8295679199703,-1.6556759388739977,1
R000084,食品:1,1,8.0,0.028,0.754494,False,A,1,S011,1163.5352135344808,1.104775062284771,,1163.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000085,饮水:1,1,14.0,0.027,0.747573,True,A,1,S011,1163.5352135344808,1.1359227466302664,9966.0,1163.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000086,饮水:1|食品:1,2,22.0,0.055,0.734469,True,A,1,S011,1223.5352135344808,1.194888093078244,9906.0,1223.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000087,医疗:1,1,3.0,0.012,0.758488,True,A,1,S011,1163.5352135344808,1.086805367412299,9966.0,1163.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000088,医疗:1|食品:1,2,11.0,0.04,0.751319,True,A,1,S011,1223.5352135344808,1.1190655088410852,9906.0,1223.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000089,医疗:1|饮水:1,2,17.0,0.039,0.743224,True,A,1,S011,1223.5352135344808,1.1554902930398885,9906.0,1223.5352135344808,0.0,0.0,0,0.0,2.937667103696427,0
R000090,食品:1,1,8.0,0.028,0.370413,False,A,1,S012,2050.414682835104,2.83314290926716,,1195.9773414175518,854.4373414175518,0.4167144083440347,1,854.4373414175518,-5.4426206856221455,1
R000091,饮水:1,1,14.0,0.027,0.353016,True,A,1,S012,2050.414682835104,2.9114301427790448,2324.9,1195.9773414175518,854.4373414175518,0.4167144083440347,1,854.4373414175518,-5.4426206856221455,1
R000092,饮水:1|食品:1,2,22.0,0.055,0.319644,True,A,1,S012,2110.414682835104,3.061601464969904,2264.9,1225.9773414175518,884.4373414175518,0.4190822536495103,1,884.4373414175518,-5.4426206856221455,1
R000093,医疗:1,1,3.0,0.012,0.380249,True,A,1,S012,2050.414682835104,2.788878372086112,2324.9,1195.9773414175518,854.4373414175518,0.4167144083440347,1,854.4373414175518,-5.4426206856221455,1
R000094,医疗:1|食品:1,2,11.0,0.04,0.362463,True,A,1,S012,2110.414682835104,2.8689160516355905,2264.9,1225.9773414175518,884.4373414175518,0.4190822536495103,1,884.4373414175518,-5.4426206856221455,1
R000095,医疗:1|饮水:1,2,17.0,0.039,0.341986,True,A,1,S012,2110.414682835104,2.961062090388955,2264.9,1225.9773414175518,884.4373414175518,0.4190822536495103,1,884.4373414175518,-5.4426206856221455,1
R000096,食品:1,1,8.0,0.028,0.584213,False,A,1,S013,1552.0233919046514,1.8710396210494764,,1183.145029285659,368.87836261899247,0.2376757750837137,1,368.87836261899247,-1.7783987710747056,1
R000097,饮水:1,1,14.0,0.027,0.572386,True,A,1,S013,1552.0233919046514,1.9242610635843664,2576.5,1183.145029285659,368.87836261899247,0.2376757750837137,1,368.87836261899247,-1.7783987710747056,1
R000098,饮水:1|食品:1,2,22.0,0.055,0.549949,True,A,1,S013,1612.0233919046514,2.0252312019390644,2516.5,1213.1450292856591,398.8783626189922,0.247439562367458,1,398.8783626189922,-1.7783987710747056,1
R000099,医疗:1,1,3.0,0.012,0.591015,True,A,1,S013,1552.0233919046514,1.8404346471826696,2576.5,1183.145029285659,368.87836261899247,0.2376757750837137,1,368.87836261899247,-1.7783987710747056,1
R000100,医疗:1|食品:1,2,11.0,0.04,0.578791,True,A,1,S013,1612.0233919046514,1.895441441300517,2516.5,1213.1450292856591,398.8783626189922,0.247439562367458,1,398.8783626189922,-1.7783987710747056,1
R000101,医疗:1|饮水:1,2,17.0,0.039,0.564945,True,A,1,S013,1612.0233919046514,1.957745501136248,2516.5,1213.1450292856591,398.8783626189922,0.247439562367458,1,398.8783626189922,-1.7783987710747056,1
R000102,食品:1,1,8.0,0.028,0.514356,False,A,1,S014,1928.9611053702408,2.185397287318804,,1321.357219351787,607.6038860184537,0.3149902215896838,1,607.6038860184537,-2.7488069776422748,1
R000103,饮水:1,1,14.0,0.027,0.500344,True,A,1,S014,1928.9611053702408,2.248452345106987,2388.0,1321.357219351787,607.6038860184537,0.3149902215896838,1,607.6038860184537,-2.7488069776422748,1
R000104,饮水:1|食品:1,2,22.0,0.055,0.474219,True,A,1,S014,1988.9611053702408,2.366013438574972,2328.0,1351.357219351787,637.6038860184537,0.3205713195179677,1,637.6038860184537,-2.7488069776422748,1
R000105,医疗:1,1,3.0,0.012,0.522624,True,A,1,S014,1928.9611053702408,2.148191516377425,2388.0,1321.357219351787,607.6038860184537,0.3149902215896838,1,607.6038860184537,-2.7488069776422748,1
R000106,医疗:1|食品:1,2,11.0,0.04,0.507898,True,A,1,S014,1988.9611053702408,2.214459791976608,2328.0,1351.357219351787,637.6038860184537,0.3205713195179677,1,637.6038860184537,-2.7488069776422748,1
R000107,医疗:1|饮水:1,2,17.0,0.039,0.491633,True,A,1,S014,1988.9611053702408,2.287650601258055,2328.0,1351.357219351787,637.6038860184537,0.3205713195179677,1,637.6038860184537,-2.7488069776422748,1
R000108,食品:1,1,8.0,0.028,0.474565,False,A,1,S015,1910.20984697682,2.3644554864474845,,1307.2649234884095,602.94492348841,0.3156432914648914,1,602.94492348841,-3.666371127136273,1
R000109,饮水:1,1,14.0,0.027,0.459343,True,A,1,S015,1910.20984697682,2.432955544300718,9601.5,1307.2649234884095,602.94492348841,0.3156432914648914,1,602.94492348841,-3.666371127136273,1
R000110,饮水:1|食品:1,2,22.0,0.055,0.430769,True,A,1,S015,1970.20984697682,2.5615407139168,9541.5,1337.2649234884095,632.94492348841,0.3212576185524753,1,632.94492348841,-3.666371127136273,1
R000111,医疗:1,1,3.0,0.012,0.483459,True,A,1,S015,1910.20984697682,2.324436471583647,6001.5,1307.2649234884095,602.94492348841,0.3156432914648914,1,602.94492348841,-3.666371127136273,1
R000112,医疗:1|食品:1,2,11.0,0.04,0.467564,True,A,1,S015,1970.20984697682,2.395963417961528,5941.5,1337.2649234884095,632.94492348841,0.3212576185524753,1,632.94492348841,-3.666371127136273,1
R000113,医疗:1|饮水:1,2,17.0,0.039,0.449836,True,A,1,S015,1970.20984697682,2.475738504082244,5941.5,1337.2649234884095,632.94492348841,0.3212576185524753,1,632.94492348841,-3.666371127136273,1
R000114,卫生:1,1,6.0,0.035,0.761582,False,B,1,S001,1090.3573074816584,0.9536714133213036,,1090.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000115,卫生:2,2,12.0,0.07,0.751813,False,B,1,S001,1150.3573074816584,0.9927462429280284,,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000116,食品:1,1,8.0,0.028,0.758806,False,B,1,S001,1090.3573074816584,0.9647749218029644,,1090.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000117,食品:1|卫生:1,2,14.0,0.063,0.74753,False,B,1,S001,1150.3573074816584,1.009881731382137,,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000118,食品:2,2,16.0,0.056,0.742646,False,B,1,S001,1150.3573074816584,1.0294173470117374,,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000119,饮水:1,1,14.0,0.027,0.74753,True,B,1,S001,1090.3573074816584,1.009881731382137,2801.7,1090.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000120,饮水:1|卫生:1,2,20.0,0.062,0.730729,True,B,1,S001,1150.3573074816584,1.0770845709208954,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000121,饮水:1|食品:1,2,22.0,0.055,0.723454,True,B,1,S001,1150.3573074816584,1.1061855138834067,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000122,饮水:2,2,28.0,0.054,0.69401,True,B,1,S001,1150.3573074816584,1.2239597072836312,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000123,医疗:1,1,3.0,0.012,0.764853,True,B,1,S001,1090.3573074816584,0.9405893653118222,2801.7,1090.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000124,医疗:1|卫生:1,2,9.0,0.047,0.757242,True,B,1,S001,1150.3573074816584,0.9710308773692452,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000125,医疗:1|食品:1,2,11.0,0.04,0.75375,True,B,1,S001,1150.3573074816584,0.98499963410779,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000126,医疗:1|食品:2,3,19.0,0.068,0.734011,True,B,1,S001,1210.3573074816584,1.0639567879671474,2681.7,1210.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000127,医疗:1|饮水:1,2,17.0,0.039,0.739954,True,B,1,S001,1150.3573074816584,1.040183008029646,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000128,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.710406,True,B,1,S001,1210.3573074816584,1.1583766842339946,2681.7,1210.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000129,医疗:2,2,6.0,0.024,0.761582,True,B,1,S001,1150.3573074816584,0.9536714133213036,2741.7,1150.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000130,医疗:2|卫生:1,3,12.0,0.059,0.751813,True,B,1,S001,1210.3573074816584,0.9927462429280284,2681.7,1210.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000131,医疗:2|食品:1,3,14.0,0.052,0.74753,True,B,1,S001,1210.3573074816584,1.009881731382137,2681.7,1210.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000132,医疗:2|饮水:1,3,20.0,0.051,0.730729,True,B,1,S001,1210.3573074816584,1.0770845709208954,2681.7,1210.3573074816584,0.0,0.0,0,0.0,2.2144147110676613,0
R000133,卫生:1,1,6.0,0.035,0.440647,False,B,1,S002,1699.8886725284528,2.23741364001433,,988.6043362642264,711.2843362642265,0.4184299523604955,1,711.2843362642265,-5.48219992618948,1
R000134,食品:1,1,8.0,0.028,0.434234,False,B,1,S002,1699.8886725284528,2.263064735098496,,988.6043362642264,711.2843362642265,0.4184299523604955,1,711.2843362642265,-5.48219992618948,1
R000135,食品:1|卫生:1,2,14.0,0.063,0.407838,False,B,1,S002,1759.8886725284528,2.368649062244219,,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000136,食品:2,2,16.0,0.056,0.396309,False,B,1,S002,1759.8886725284528,2.414765925213808,,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000137,饮水:1,1,14.0,0.027,0.407838,True,B,1,S002,1699.8886725284528,2.368649062244219,2498.1,988.6043362642264,711.2843362642265,0.4184299523604955,1,711.2843362642265,-5.48219992618948,1
R000138,饮水:1|卫生:1,2,20.0,0.062,0.368034,True,B,1,S002,1759.8886725284528,2.5278631894397154,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000139,饮水:1|食品:1,2,22.0,0.055,0.350701,True,B,1,S002,1759.8886725284528,2.597196285968586,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000140,饮水:2,2,28.0,0.054,0.280212,True,B,1,S002,1759.8886725284528,2.8791533493746737,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000141,医疗:1,1,3.0,0.012,0.448098,True,B,1,S002,1699.8886725284528,2.2076096318361778,2498.1,988.6043362642264,711.2843362642265,0.4184299523604955,1,711.2843362642265,-5.48219992618948,1
R000142,医疗:1|卫生:1,2,9.0,0.047,0.4306,True,B,1,S002,1759.8886725284528,2.277599466432769,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000143,医疗:1|食品:1,2,11.0,0.04,0.422449,True,B,1,S002,1759.8886725284528,2.31020487373459,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000144,医疗:1|食品:2,3,19.0,0.068,0.375838,True,B,1,S002,1819.8886725284528,2.4966496823506805,2378.1,1048.6043362642265,771.2843362642265,0.4238085262614699,1,771.2843362642265,-5.48219992618948,1
R000145,医疗:1|饮水:1,2,17.0,0.039,0.389938,True,B,1,S002,1759.8886725284528,2.44024626994997,2438.1,1018.6043362642264,741.2843362642265,0.4212109253474622,1,741.2843362642265,-5.48219992618948,1
R000146,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.319519,True,B,1,S002,1819.8886725284528,2.721922975511305,2378.1,1048.6043362642265,771.2843362642265,0.4238085262614699,1,771.2843362642265,-5.48219992618948,1
R000147,卫生:1,1,6.0,0.035,0.428119,False,B,1,S003,1960.2414747964503,2.2875220919905983,,1172.4140707315587,787.8274040648918,0.401903242123116,1,787.8274040648918,-5.288334514260441,1
R000148,食品:1,1,8.0,0.028,0.42137,False,B,1,S003,1960.2414747964503,2.314518279263184,,1172.4140707315587,787.8274040648918,0.401903242123116,1,787.8274040648918,-5.288334514260441,1
R000149,食品:1|卫生:1,2,14.0,0.063,0.394133,False,B,1,S003,2020.2414747964503,2.4234670793332462,,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000150,食品:2,2,16.0,0.056,0.382388,False,B,1,S003,2020.2414747964503,2.4704495370400963,,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000151,饮水:1,1,14.0,0.027,0.394133,True,B,1,S003,1960.2414747964503,2.4234670793332462,5971.9,1172.4140707315587,787.8274040648918,0.401903242123116,1,787.8274040648918,-5.288334514260441,1
R000152,饮水:1|卫生:1,2,20.0,0.062,0.353803,True,B,1,S003,2020.2414747964503,2.584789173829935,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000153,饮水:1|食品:1,2,22.0,0.055,0.336389,True,B,1,S003,2020.2414747964503,2.654443926315979,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000154,饮水:2,2,28.0,0.054,0.266092,True,B,1,S003,2020.2414747964503,2.935633182931117,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000155,医疗:1,1,3.0,0.012,0.436126,True,B,1,S003,1960.2414747964503,2.2554972522689534,5971.9,1172.4140707315587,787.8274040648918,0.401903242123116,1,787.8274040648918,-5.288334514260441,1
R000156,医疗:1|卫生:1,2,9.0,0.047,0.417579,True,B,1,S003,2020.2414747964503,2.3296855118090862,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000157,医疗:1|食品:1,2,11.0,0.04,0.409132,True,B,1,S003,2020.2414747964503,2.363473077027738,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000158,医疗:1|食品:2,3,19.0,0.068,0.361667,True,B,1,S003,2080.2414747964503,2.553333936621157,5851.9,1232.4140707315587,847.8274040648918,0.4075620135147295,1,847.8274040648918,-5.288334514260441,1
R000159,医疗:1|饮水:1,2,17.0,0.039,0.375924,True,B,1,S003,2020.2414747964503,2.496305935550539,5911.9,1202.4140707315587,817.8274040648918,0.4048166589329585,1,817.8274040648918,-5.288334514260441,1
R000160,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.305208,True,B,1,S003,2080.2414747964503,2.7791674808241336,5851.9,1232.4140707315587,847.8274040648918,0.4075620135147295,1,847.8274040648918,-5.288334514260441,1
R000161,卫生:1,1,6.0,0.035,0.407086,False,B,1,S004,1865.7710095479192,2.371654142473272,,1214.7721714406262,650.9988381072931,0.3489167935271068,1,650.9988381072931,-5.839925593266557,1
R000162,食品:1,1,8.0,0.028,0.400251,False,B,1,S004,1865.7710095479192,2.39899460000606,,1214.7721714406262,650.9988381072931,0.3489167935271068,1,650.9988381072931,-5.839925593266557,1
R000163,食品:1|卫生:1,2,14.0,0.063,0.372289,False,B,1,S004,1925.7710095479192,2.5108422104926804,,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000164,饮水:1,1,14.0,0.027,0.372289,True,B,1,S004,1865.7710095479192,2.5108422104926804,6015.5,1214.7721714406262,650.9988381072931,0.3489167935271068,1,650.9988381072931,-5.839925593266557,1
R000165,饮水:1|卫生:1,2,20.0,0.062,0.33036,True,B,1,S004,1925.7710095479192,2.678558384203423,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000166,饮水:1|食品:1,2,22.0,0.055,0.312149,True,B,1,S004,1925.7710095479192,2.751404337882099,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000167,饮水:2,2,28.0,0.054,0.238253,True,B,1,S004,1925.7710095479192,3.0469873223143344,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000168,医疗:1,1,3.0,0.012,0.41508,True,B,1,S004,1865.7710095479192,2.3396781276726504,6015.5,1214.7721714406262,650.9988381072931,0.3489167935271068,1,650.9988381072931,-5.839925593266557,1
R000169,医疗:1|卫生:1,2,9.0,0.047,0.396389,True,B,1,S004,1925.7710095479192,2.4144453620331974,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000170,医疗:1|食品:1,2,11.0,0.04,0.387742,True,B,1,S004,1925.7710095479192,2.449030437883633,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000171,医疗:1|饮水:1,2,17.0,0.039,0.353411,True,B,1,S004,1925.7710095479192,2.586356071937873,5955.5,1244.7721714406262,680.9988381072931,0.3536239951328168,1,680.9988381072931,-5.839925593266557,1
R000172,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.279434,True,B,1,S004,1985.7710095479192,2.8822655586744954,5895.5,1274.7721714406262,710.9988381072931,0.3580467408823533,1,710.9988381072931,-5.839925593266557,1
R000173,卫生:1,1,6.0,0.035,0.592306,False,B,1,S005,1459.0243444118548,1.6307770391235858,,1099.1888388725945,359.8355055392607,0.2466274856327455,1,359.8355055392607,-2.547971547580076,1
R000174,食品:1,1,8.0,0.028,0.587601,False,B,1,S005,1459.0243444118548,1.6495943457631383,,1099.1888388725945,359.8355055392607,0.2466274856327455,1,359.8355055392607,-2.547971547580076,1
R000175,食品:1|卫生:1,2,14.0,0.063,0.568384,False,B,1,S005,1519.024344411855,1.7264627652277489,,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000176,饮水:1,1,14.0,0.027,0.568384,True,B,1,S005,1459.0243444118548,1.7264627652277489,9817.7,1099.1888388725945,359.8355055392607,0.2466274856327455,1,359.8355055392607,-2.547971547580076,1
R000177,饮水:1|卫生:1,2,20.0,0.062,0.539606,True,B,1,S005,1519.024344411855,1.841574039858056,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000178,饮水:1|食品:1,2,22.0,0.055,0.527115,True,B,1,S005,1519.024344411855,1.8915405294713896,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000179,饮水:2,2,28.0,0.054,0.476455,True,B,1,S005,1519.024344411855,2.0941785211089887,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000180,医疗:1,1,3.0,0.012,0.597816,True,B,1,S005,1459.0243444118548,1.6087354449980982,9817.7,1099.1888388725945,359.8355055392607,0.2466274856327455,1,359.8355055392607,-2.547971547580076,1
R000181,医疗:1|卫生:1,2,9.0,0.047,0.584945,True,B,1,S005,1519.024344411855,1.660221800349294,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000182,医疗:1|食品:1,2,11.0,0.04,0.579,True,B,1,S005,1519.024344411855,1.683998155030607,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000183,医疗:1|饮水:1,2,17.0,0.039,0.555423,True,B,1,S005,1519.024344411855,1.7783066572354151,9757.7,1129.1888388725945,389.8355055392609,0.2566354561553783,1,389.8355055392609,-2.547971547580076,1
R000184,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.504682,True,B,1,S005,1579.024344411855,1.981270504907188,9697.7,1159.1888388725945,419.8355055392609,0.2658828579971251,1,419.8355055392609,-2.547971547580076,1
R000185,卫生:1,1,6.0,0.035,0.749085,False,B,1,S006,1146.5806863122368,1.0036601089341075,,1146.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000186,食品:1,1,8.0,0.028,0.746037,False,B,1,S006,1146.5806863122368,1.0158519697435353,,1146.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000187,食品:1|卫生:1,2,14.0,0.063,0.733831,False,B,1,S006,1206.5806863122368,1.0646767635077197,,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000188,饮水:1,1,14.0,0.027,0.733831,True,B,1,S006,1146.5806863122368,1.0646767635077197,2777.9,1146.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000189,饮水:1|卫生:1,2,20.0,0.062,0.715889,True,B,1,S006,1206.5806863122368,1.1364459809209513,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000190,饮水:1|食品:1,2,22.0,0.055,0.708168,True,B,1,S006,1206.5806863122368,1.1673263012445938,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000191,饮水:2,2,28.0,0.054,0.677098,True,B,1,S006,1206.5806863122368,1.2916085976872098,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000192,医疗:1,1,3.0,0.012,0.752729,True,B,1,S006,1146.5806863122368,0.9890827286994172,2777.9,1146.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000193,医疗:1|卫生:1,2,9.0,0.047,0.74433,True,B,1,S006,1206.5806863122368,1.0226791398132435,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000194,医疗:1|食品:1,2,11.0,0.04,0.740538,True,B,1,S006,1206.5806863122368,1.0378462622414266,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000195,医疗:1|饮水:1,2,17.0,0.039,0.725716,True,B,1,S006,1206.5806863122368,1.097134517615153,2717.9,1206.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000196,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.694371,True,B,1,S006,1266.5806863122368,1.2225144279879572,2657.9,1266.5806863122368,0.0,0.0,0,0.0,1.8739996127073368,0
R000197,卫生:1,1,6.0,0.035,0.633832,False,B,1,S007,1516.1902081524602,1.4646704529064232,,1144.0551040762302,372.1351040762301,0.2454409097719289,1,372.1351040762301,-1.2114589415920705,1
R000198,食品:1,1,8.0,0.028,0.629404,False,B,1,S007,1516.1902081524602,1.4823839139755906,,1144.0551040762302,372.1351040762301,0.2454409097719289,1,372.1351040762301,-1.2114589415920705,1
R000199,食品:1|卫生:1,2,14.0,0.063,0.611754,False,B,1,S007,1576.1902081524602,1.5529827173571036,,1174.0551040762302,402.1351040762301,0.2551310761837525,1,402.1351040762301,-1.2114589415920705,1
R000200,饮水:1,1,14.0,0.027,0.611754,True,B,1,S007,1516.1902081524602,1.5529827173571036,2594.3,1144.0551040762302,372.1351040762301,0.2454409097719289,1,372.1351040762301,-1.2114589415920705,1
R000201,饮水:1|卫生:1,2,20.0,0.062,0.585929,True,B,1,S007,1576.1902081524602,1.656283494582559,2534.3,1174.0551040762302,402.1351040762301,0.2551310761837525,1,402.1351040762301,-1.2114589415920705,1
R000202,饮水:1|食品:1,2,22.0,0.055,0.574842,True,B,1,S007,1576.1902081524602,1.7006330361027084,2534.3,1174.0551040762302,402.1351040762301,0.2551310761837525,1,402.1351040762301,-1.2114589415920705,1
