task_id,gap_id,gap_index,tau_start,tau_end,duration_s,n_outage_samples
R059062,G004317,2,1365.35,1375.35,10.0,1
R059066,G004318,1,879.484,1336.657,457.173,47
R059066,G004319,2,1395.35,1405.35,10.0,1
R059067,G004320,1,1501.85,1511.85,10.0,1
R059067,G004321,2,1590.117,2051.547,461.431,48
R059068,G004322,1,849.484,1306.657,457.173,47
R059068,G004323,2,1365.35,1375.35,10.0,1
R059071,G004324,1,1501.85,1511.85,10.0,1
R059071,G004325,2,1590.117,2051.547,461.431,48
R059072,G004326,1,819.484,1276.657,457.173,47
R059072,G004327,2,1335.35,1345.35,10.0,1
R059078,G004328,1,879.484,1336.657,457.173,47
R059078,G004329,2,1395.35,1405.35,10.0,1
R059080,G004330,1,849.484,1306.657,457.173,47
R059080,G004331,2,1365.35,1375.35,10.0,1
R059082,G004332,1,879.484,1336.657,457.173,47
R059082,G004333,2,1395.35,1405.35,10.0,1
R059084,G004334,1,879.484,1336.657,457.173,47
R059084,G004335,2,1395.35,1405.35,10.0,1
R059086,G004336,1,1567.85,1577.85,10.0,1
R059086,G004337,2,1656.117,2117.547,461.431,48
R059088,G004338,1,1567.85,1577.85,10.0,1
R059088,G004339,2,1656.117,2117.547,461.431,48
R059165,G004340,1,1309.85,1319.85,10.0,1
R059165,G004341,2,1398.117,1787.547,389.431,41
R059170,G004342,1,819.484,1204.657,385.173,40
R059170,G004343,2,1263.35,1273.35,10.0,1
R059172,G004344,1,789.484,1174.657,385.173,40
R059172,G004345,2,1233.35,1243.35,10.0,1
R059181,G004346,1,1441.85,1451.85,10.0,1
R059181,G004347,2,1530.117,1919.547,389.431,41
R059182,G004348,1,849.484,1234.657,385.173,40
R059182,G004349,2,1293.35,1303.35,10.0,1
R059184,G004350,1,849.484,1234.657,385.173,40
R059184,G004351,2,1293.35,1303.35,10.0,1
R059186,G004352,1,1573.85,1583.85,10.0,1
R059186,G004353,2,1662.117,2051.547,389.431,41
R059187,G004354,1,759.484,1144.657,385.173,40
R059187,G004355,2,1203.35,1213.35,10.0,1
R059189,G004356,1,789.484,1174.657,385.173,40
R059189,G004357,2,1233.35,1243.35,10.0,1
R059193,G004358,1,819.484,1204.657,385.173,40
R059193,G004359,2,1263.35,1273.35,10.0,1
R059195,G004360,1,789.484,1174.657,385.173,40
R059195,G004361,2,1233.35,1243.35,10.0,1
R059209,G004362,1,879.484,1264.657,385.173,40
R059209,G004363,2,1323.35,1333.35,10.0,1
R059210,G004364,1,1573.85,1583.85,10.0,1
R059210,G004365,2,1662.117,2051.547,389.431,41
R059213,G004366,1,879.484,1264.657,385.173,40
R059213,G004367,2,1323.35,1333.35,10.0,1
R059214,G004368,1,1573.85,1583.85,10.0,1
R059214,G004369,2,1662.117,2051.547,389.431,41
R059215,G004370,1,879.484,1264.657,385.173,40
R059215,G004371,2,1323.35,1333.35,10.0,1
R059216,G004372,1,1573.85,1583.85,10.0,1
R059216,G004373,2,1662.117,2051.547,389.431,41
R059217,G004374,1,1639.85,1649.85,10.0,1
R059217,G004375,2,1728.117,2117.547,389.431,41
R059863,G004376,1,813.709,1437.16,623.45,65
R059863,G004377,2,1649.892,2039.53,389.638,41
R059909,G004378,1,813.709,1437.16,623.45,65
R059909,G004379,2,1649.892,2039.53,389.638,41
R059917,G004380,1,783.709,1371.16,587.45,61
R059917,G004381,2,1583.892,1973.53,389.638,41
R059988,G004382,1,759.484,1144.657,385.173,40
R059988,G004383,2,1333.516,1921.962,588.445,61
R060168,G004384,1,789.484,1210.657,421.173,44
R060168,G004385,2,1399.516,1987.962,588.445,61
R060170,G004386,1,789.484,1210.657,421.173,44
R060170,G004387,2,1399.516,1987.962,588.445,61
R060324,G004388,1,819.484,1276.657,457.173,47
R060324,G004389,2,1465.516,2053.962,588.445,61
R060326,G004390,1,819.484,1276.657,457.173,47
R060326,G004391,2,1465.516,2053.962,588.445,61
R061013,G004392,1,778.084,1560.074,781.99,81
R061013,G004393,2,1583.259,1977.717,394.458,41
R061059,G004394,1,778.084,1560.074,781.99,81
R061059,G004395,2,1583.259,1977.717,394.458,41
R061149,G004396,1,778.084,1560.074,781.99,81
R061149,G004397,2,1583.259,1977.717,394.458,41
R061379,G004398,1,819.484,1275.372,455.888,47
R061379,G004399,2,1305.372,2023.304,717.932,74
R061413,G004400,1,759.484,1143.372,383.888,40
R061413,G004401,2,1173.372,1891.304,717.932,74
R061434,G004402,1,748.084,1494.074,745.99,77
R061434,G004403,2,1517.259,1911.717,394.458,41
R061835,G004404,1,696.212,1285.137,588.926,62
R061835,G004405,2,1295.137,1687.983,392.846,41
R061839,G004406,1,696.212,1285.137,588.926,62
R061839,G004407,2,1295.137,1687.983,392.846,41
R061849,G004408,1,696.212,1285.137,588.926,62
R061849,G004409,2,1295.137,1687.983,392.846,41
R061853,G004410,1,696.212,1285.137,588.926,62
R061853,G004411,2,1295.137,1687.983,392.846,41
R061874,G004412,1,759.484,1142.083,382.598,40
R061874,G004413,2,1152.083,1746.53,594.448,61
R062039,G004414,1,759.484,1142.083,382.598,40
R062039,G004415,2,1152.083,1746.53,594.448,61
R062258,G004416,1,753.175,1195.576,442.402,46
R062258,G004417,2,1589.965,1984.106,394.141,41
R062272,G004418,1,753.175,1195.576,442.402,46
R062272,G004419,2,1589.965,1984.106,394.141,41
R062276,G004420,1,753.175,1195.576,442.402,46
R062276,G004421,2,1589.965,1984.106,394.141,41
R062300,G004422,1,753.175,1195.576,442.402,46
R062300,G004423,2,1589.965,1984.106,394.141,41
R062419,G004424,1,759.484,1144.657,385.173,40
R062419,G004425,2,1523.119,1974.398,451.28,47
R062422,G004426,1,753.175,1195.576,442.402,46
R062422,G004427,2,1589.965,1984.106,394.141,41
R062588,G004428,1,1016.685,1096.685,80.0,8
R062588,G004429,2,1114.202,1509.041,394.839,41
R062590,G004430,1,1082.685,1162.685,80.0,8
R062590,G004431,2,1180.202,1575.041,394.839,41
R062591,G004432,1,759.484,1145.677,386.193,41
R062591,G004433,2,1165.677,1235.677,70.0,7
R062592,G004434,1,1016.685,1096.685,80.0,8
R062592,G004435,2,1114.202,1509.041,394.839,41
R062594,G004436,1,1082.685,1162.685,80.0,8
R062594,G004437,2,1180.202,1575.041,394.839,41
R062596,G004438,1,1082.685,1162.685,80.0,8
R062596,G004439,2,1180.202,1575.041,394.839,41
R062602,G004440,1,1016.685,1096.685,80.0,8
R062602,G004441,2,1114.202,1509.041,394.839,41
R062604,G004442,1,1082.685,1162.685,80.0,8
R062604,G004443,2,1180.202,1575.041,394.839,41
R062605,G004444,1,759.484,1145.677,386.193,41
R062605,G004445,2,1165.677,1235.677,70.0,7
R062606,G004446,1,1016.685,1096.685,80.0,8
R062606,G004447,2,1114.202,1509.041,394.839,41
R062608,G004448,1,1082.685,1162.685,80.0,8
R062608,G004449,2,1180.202,1575.041,394.839,41
R062610,G004450,1,1082.685,1162.685,80.0,8
R062610,G004451,2,1180.202,1575.041,394.839,41
R062616,G004452,1,1046.685,1126.685,80.0,8
R062616,G004453,2,1144.202,1575.041,430.839,45
R062620,G004454,1,1046.685,1126.685,80.0,8
R062620,G004455,2,1144.202,1575.041,430.839,45
R062624,G004456,1,1112.685,1192.685,80.0,8
R062624,G004457,2,1210.202,1641.041,430.839,45
R062627,G004458,1,759.484,1145.677,386.193,41
R062627,G004459,2,1165.677,1235.677,70.0,7
R062689,G004460,1,789.484,1211.677,422.193,45
R062689,G004461,2,1231.677,1301.677,70.0,7
R062690,G004462,1,1046.685,1126.685,80.0,8
R062690,G004463,2,1144.202,1575.041,430.839,45
R062745,G004464,1,819.484,1277.677,458.193,48
R062745,G004465,2,1297.677,1367.677,70.0,7
R062746,G004466,1,1076.685,1156.685,80.0,8
R062746,G004467,2,1174.202,1641.041,466.839,48
R062794,G004468,1,1016.685,1096.685,80.0,8
R062794,G004469,2,1114.202,1509.041,394.839,41
R062799,G004470,1,759.484,1145.677,386.193,41
R062799,G004471,2,1165.677,1235.677,70.0,7
R062800,G004472,1,1016.685,1096.685,80.0,8
R062800,G004473,2,1114.202,1509.041,394.839,41
R063016,G004474,1,744.24,1653.725,909.485,93
R063016,G004475,2,1667.957,2060.803,392.846,41
R063020,G004476,1,744.24,1653.725,909.485,93
R063020,G004477,2,1667.957,2060.803,392.846,41
R063055,G004478,1,759.484,1142.083,382.598,40
R063055,G004479,2,1152.083,2067.596,915.514,94
R063058,G004480,1,744.24,1653.725,909.485,93
R063058,G004481,2,1667.957,2060.803,392.846,41
R063110,G004482,1,744.24,1653.725,909.485,93
R063110,G004483,2,1667.957,2060.803,392.846,41
R063242,G004484,1,759.484,1144.657,385.173,40
R063242,G004485,2,1156.435,1206.435,50.0,5
R063242,G004486,3,1236.435,1246.435,10.0,1
R063242,G004487,4,1266.435,1276.435,10.0,1
R063242,G004488,5,1286.435,1366.435,80.0,8
R063242,G004489,6,1376.435,1810.427,433.992,45
R063249,G004490,1,738.593,1160.678,422.085,44
R063249,G004491,2,1180.678,1260.678,80.0,8
R063249,G004492,3,1270.678,1280.678,10.0,1
R063249,G004493,4,1300.678,1310.678,10.0,1
R063249,G004494,5,1320.678,1388.305,67.627,7
R063249,G004495,6,1408.305,1796.592,388.287,40
R063298,G004496,1,789.484,1210.657,421.173,44
R063298,G004497,2,1222.435,1272.435,50.0,5
R063298,G004498,3,1302.435,1312.435,10.0,1
R063298,G004499,4,1332.435,1342.435,10.0,1
R063298,G004500,5,1352.435,1432.435,80.0,8
R063298,G004501,6,1442.435,1876.427,433.992,45
R063589,G004502,1,815.699,1513.655,697.956,73
R063589,G004503,2,2007.336,2399.845,392.508,41
R063592,G004504,1,815.699,1513.655,697.956,73
R063592,G004505,2,2007.336,2399.845,392.508,41
R063601,G004506,1,815.699,1513.655,697.956,73
R063601,G004507,2,2007.336,2399.845,392.508,41
R063604,G004508,1,815.699,1513.655,697.956,73
R063604,G004509,2,2007.336,2399.845,392.508,41
R063618,G004510,1,759.484,1144.657,385.173,40
R063618,G004511,2,1617.812,2309.817,692.004,71
R063621,G004512,1,815.699,1513.655,697.956,73
R063621,G004513,2,2007.336,2399.845,392.508,41
R063623,G004514,1,815.699,1513.655,697.956,73
R063623,G004515,2,2007.336,2399.845,392.508,41
R063642,G004516,1,815.699,1513.655,697.956,73
R063642,G004517,2,2007.336,2399.845,392.508,41
R063645,G004518,1,815.699,1513.655,697.956,73
R063645,G004519,2,2007.336,2399.845,392.508,41
R063702,G004520,1,807.64,1391.208,583.569,60
R063702,G004521,2,1651.184,2041.555,390.371,41
R063716,G004522,1,807.64,1391.208,583.569,60
R063716,G004523,2,1651.184,2041.555,390.371,41
R063737,G004524,1,759.484,1144.657,385.173,40
R063737,G004525,2,1374.103,1961.054,586.952,60
R063744,G004526,1,807.64,1391.208,583.569,60
R063744,G004527,2,1651.184,2041.555,390.371,41
R063793,G004528,1,789.484,1210.657,421.173,44
R063793,G004529,2,1440.103,2027.054,586.952,60
R063847,G004530,1,819.484,1276.657,457.173,47
R063847,G004531,2,1506.103,2093.054,586.952,60
R063886,G004532,1,807.64,1391.208,583.569,60
R063886,G004533,2,1651.184,2041.555,390.371,41
R064212,G004534,1,1139.301,1187.067,47.766,5
R064212,G004535,2,1207.067,1629.387,422.32,44
R064214,G004536,1,1139.301,1187.067,47.766,5
R064214,G004537,2,1207.067,1629.387,422.32,44
R064396,G004538,1,1205.301,1253.067,47.766,5
R064396,G004539,2,1273.067,1695.387,422.32,44
R064398,G004540,1,1205.301,1253.067,47.766,5
R064398,G004541,2,1273.067,1695.387,422.32,44
R064700,G004542,1,1139.301,1187.067,47.766,5
R064700,G004543,2,1207.067,1629.387,422.32,44
R065384,G004544,1,1220.293,1430.293,210.0,21
R065384,G004545,2,1559.823,2195.098,635.275,65
R065385,G004546,1,1220.293,1430.293,210.0,21
R065385,G004547,2,1559.823,2195.098,635.275,65
R065387,G004548,1,1220.293,1430.293,210.0,21
R065387,G004549,2,1559.823,2195.098,635.275,65
R065476,G004550,1,696.212,1199.766,503.554,53
R065490,G004551,1,696.212,1199.766,503.554,53
R065504,G004552,1,726.212,1229.766,503.554,53
R065508,G004553,1,726.212,1229.766,503.554,53
R065516,G004554,1,696.212,1199.766,503.554,53
R065532,G004555,1,726.212,1229.766,503.554,53
R065544,G004556,1,726.212,1229.766,503.554,53
R065572,G004557,1,726.212,1229.766,503.554,53
R065574,G004558,1,726.212,1229.766,503.554,53
R065588,G004559,1,756.212,1259.766,503.554,53
R065598,G004560,1,756.212,1259.766,503.554,53
R065600,G004561,1,756.212,1259.766,503.554,53
R065612,G004562,1,786.212,1289.766,503.554,53
R065619,G004563,1,1511.585,2025.226,513.641,54
R065637,G004564,1,1643.585,2157.226,513.641,54
R065638,G004565,1,1643.585,2157.226,513.641,54
R065639,G004566,1,1643.585,2157.226,513.641,54
R065643,G004567,1,696.212,1199.766,503.554,53
R065659,G004568,1,726.212,1229.766,503.554,53
R065685,G004569,1,756.212,1259.766,503.554,53
R065691,G004570,1,756.212,1259.766,503.554,53
R065705,G004571,1,726.212,1229.766,503.554,53
R065713,G004572,1,756.212,1259.766,503.554,53
R065733,G004573,1,756.212,1259.766,503.554,53
R065741,G004574,1,786.212,1289.766,503.554,53
R065743,G004575,1,786.212,1289.766,503.554,53
R065747,G004576,1,786.212,1289.766,503.554,53
R065760,G004577,1,756.212,1259.766,503.554,53
R065767,G004578,1,786.212,1289.766,503.554,53
R065768,G004579,1,1577.585,2091.226,513.641,54
R065771,G004580,1,786.212,1289.766,503.554,53
R065777,G004581,1,786.212,1289.766,503.554,53
R065781,G004582,1,786.212,1289.766,503.554,53
R065785,G004583,1,1643.585,2157.226,513.641,54
R065786,G004584,1,1643.585,2157.226,513.641,54
R065788,G004585,1,1643.585,2157.226,513.641,54
R065799,G004586,1,1643.585,2157.226,513.641,54
R065800,G004587,1,1643.585,2157.226,513.641,54
R065802,G004588,1,1643.585,2157.226,513.641,54
R065805,G004589,1,1643.585,2157.226,513.641,54
R065806,G004590,1,1643.585,2157.226,513.641,54
R065807,G004591,1,1643.585,2157.226,513.641,54
R065810,G004592,1,1709.585,2223.226,513.641,54
R065811,G004593,1,1709.585,2223.226,513.641,54
R065812,G004594,1,1709.585,2223.226,513.641,54
R065814,G004595,1,1739.585,2289.226,549.641,58
R065815,G004596,1,1436.446,1834.177,397.732,42
R065817,G004597,1,1436.446,1834.177,397.732,42
R065829,G004598,1,1436.446,1834.177,397.732,42
R065831,G004599,1,1436.446,1834.177,397.732,42
R065835,G004600,1,1436.446,1834.177,397.732,42
R065843,G004601,1,1502.446,1900.177,397.732,42
R065845,G004602,1,1502.446,1900.177,397.732,42
R065849,G004603,1,1502.446,1900.177,397.732,42
R065857,G004604,1,1436.446,1834.177,397.732,42
R065859,G004605,1,1436.446,1834.177,397.732,42
R065871,G004606,1,1502.446,1900.177,397.732,42
R065877,G004607,1,1502.446,1900.177,397.732,42
R065885,G004608,1,1502.446,1900.177,397.732,42
R065891,G004609,1,1502.446,1900.177,397.732,42
R065913,G004610,1,1502.446,1900.177,397.732,42
R065915,G004611,1,1502.446,1900.177,397.732,42
R065919,G004612,1,1502.446,1900.177,397.732,42
R065955,G004613,1,1634.446,2032.177,397.732,42
R065957,G004614,1,1634.446,2032.177,397.732,42
R065966,G004615,1,1568.446,1966.177,397.732,42
R065977,G004616,1,1634.446,2032.177,397.732,42
R065991,G004617,1,1700.446,2098.177,397.732,42
R065992,G004618,1,1700.446,2098.177,397.732,42
R065994,G004619,1,1700.446,2098.177,397.732,42
R066101,G004620,1,1634.446,2032.177,397.732,42
R066125,G004621,1,1634.446,2032.177,397.732,42
R066148,G004622,1,1700.446,2098.177,397.732,42
R066149,G004623,1,873.175,1272.404,399.23,42
R066150,G004624,1,1700.446,2098.177,397.732,42
R066152,G004625,1,1700.446,2098.177,397.732,42
R066153,G004626,1,873.175,1272.404,399.23,42
R066159,G004627,1,1634.446,2032.177,397.732,42
R066161,G004628,1,1634.446,2032.177,397.732,42
R066166,G004629,1,1700.446,2098.177,397.732,42
R066167,G004630,1,1700.446,2098.177,397.732,42
R066169,G004631,1,1700.446,2098.177,397.732,42
R066173,G004632,1,1700.446,2098.177,397.732,42
R066174,G004633,1,1700.446,2098.177,397.732,42
R066176,G004634,1,1700.446,2098.177,397.732,42
R066180,G004635,1,1766.446,2164.177,397.732,42
R066181,G004636,1,1766.446,2164.177,397.732,42
R066182,G004637,1,1766.446,2164.177,397.732,42
R066614,G004638,1,738.593,1108.569,369.976,39
R066620,G004639,1,738.593,1108.569,369.976,39
R066628,G004640,1,738.593,1108.569,369.976,39
R066630,G004641,1,738.593,1108.569,369.976,39
R066634,G004642,1,738.593,1108.569,369.976,39
R066648,G004643,1,768.593,1138.569,369.976,39
R066672,G004644,1,768.593,1138.569,369.976,39
R066686,G004645,1,768.593,1138.569,369.976,39
R066714,G004646,1,768.593,1138.569,369.976,39
R066742,G004647,1,798.593,1168.569,369.976,39
R066756,G004648,1,828.593,1198.569,369.976,39
R066764,G004649,1,1542.825,1917.381,374.556,39
R066765,G004650,1,798.593,1168.569,369.976,39
R066767,G004651,1,798.593,1168.569,369.976,39
R066779,G004652,1,828.593,1198.569,369.976,39
R066790,G004653,1,1674.825,2049.381,374.556,39
R066791,G004654,1,1674.825,2049.381,374.556,39
R066793,G004655,1,1674.825,2049.381,374.556,39
R066796,G004656,1,1410.825,1785.381,374.556,39
R066797,G004657,1,738.593,1108.569,369.976,39
R066811,G004658,1,768.593,1138.569,369.976,39
R066827,G004659,1,768.593,1138.569,369.976,39
R066839,G004660,1,798.593,1168.569,369.976,39
R066841,G004661,1,798.593,1168.569,369.976,39
R066887,G004662,1,798.593,1168.569,369.976,39
R066895,G004663,1,828.593,1198.569,369.976,39
R066897,G004664,1,828.593,1198.569,369.976,39
R066915,G004665,1,798.593,1168.569,369.976,39
R066925,G004666,1,828.593,1198.569,369.976,39
R066929,G004667,1,828.593,1198.569,369.976,39
R066937,G004668,1,828.593,1198.569,369.976,39
R066943,G004669,1,828.593,1198.569,369.976,39
R066949,G004670,1,1674.825,2049.381,374.556,39
R066950,G004671,1,858.593,1228.569,369.976,39
R066951,G004672,1,1674.825,2049.381,374.556,39
R066953,G004673,1,1674.825,2049.381,374.556,39
R066954,G004674,1,858.593,1228.569,369.976,39
R066963,G004675,1,828.593,1198.569,369.976,39
R066967,G004676,1,1674.825,2049.381,374.556,39
R066968,G004677,1,1674.825,2049.381,374.556,39
R066970,G004678,1,1674.825,2049.381,374.556,39
R066974,G004679,1,1674.825,2049.381,374.556,39
R066975,G004680,1,1674.825,2049.381,374.556,39
R066977,G004681,1,1674.825,2049.381,374.556,39
R066981,G004682,1,1740.825,2115.381,374.556,39
R066982,G004683,1,1740.825,2115.381,374.556,39
R066983,G004684,1,1740.825,2115.381,374.556,39
R066989,G004685,1,815.699,1445.165,629.466,66
R066993,G004686,1,815.699,1445.165,629.466,66
R067003,G004687,1,815.699,1445.165,629.466,66
R067007,G004688,1,815.699,1445.165,629.466,66
R067031,G004689,1,815.699,1445.165,629.466,66
R067045,G004690,1,845.699,1475.165,629.466,66
R067059,G004691,1,845.699,1475.165,629.466,66
R067108,G004692,1,1703.821,2336.22,632.398,65
R067109,G004693,1,1703.821,2336.22,632.398,65
R067118,G004694,1,1703.821,2336.22,632.398,65
R067123,G004695,1,1703.821,2336.22,632.398,65
R067126,G004696,1,1769.821,2402.22,632.398,65
R067127,G004697,1,1769.821,2402.22,632.398,65
R067136,G004698,1,815.699,1445.165,629.466,66
R067144,G004699,1,845.699,1475.165,629.466,66
R067158,G004700,1,845.699,1475.165,629.466,66
R067164,G004701,1,845.699,1475.165,629.466,66
R067172,G004702,1,875.699,1505.165,629.466,66
R067174,G004703,1,875.699,1505.165,629.466,66
R067200,G004704,1,875.699,1505.165,629.466,66
R067202,G004705,1,875.699,1505.165,629.466,66
R067206,G004706,1,875.699,1505.165,629.466,66
R067214,G004707,1,875.699,1505.165,629.466,66
R067216,G004708,1,875.699,1505.165,629.466,66
R067219,G004709,1,875.699,1505.165,629.466,66
R067225,G004710,1,1703.821,2336.22,632.398,65
R067226,G004711,1,905.699,1535.165,629.466,66
R067227,G004712,1,1703.821,2336.22,632.398,65
R067230,G004713,1,905.699,1535.165,629.466,66
R067235,G004714,1,875.699,1505.165,629.466,66
R067239,G004715,1,875.699,1505.165,629.466,66
R067255,G004716,1,1769.821,2402.22,632.398,65
R067256,G004717,1,1769.821,2402.22,632.398,65
R067257,G004718,1,1769.821,2402.22,632.398,65
R067260,G004719,1,1703.821,2336.22,632.398,65
R067261,G004720,1,1703.821,2336.22,632.398,65
R067262,G004721,1,1703.821,2336.22,632.398,65
R067265,G004722,1,1769.821,2402.22,632.398,65
R067266,G004723,1,1769.821,2402.22,632.398,65
R067267,G004724,1,1769.821,2402.22,632.398,65
R067269,G004725,1,1769.821,2402.22,632.398,65
R067270,G004726,1,1769.821,2402.22,632.398,65
R067271,G004727,1,1769.821,2402.22,632.398,65
R067273,G004728,1,1835.821,2468.22,632.398,65
R067274,G004729,1,1835.821,2468.22,632.398,65
R067278,G004730,1,807.64,1404.267,596.627,62
R067292,G004731,1,807.64,1404.267,596.627,62
R067788,G004732,1,813.709,1269.701,455.991,48
R067788,G004733,2,1342.996,1612.996,270.0,27
R067788,G004734,3,1758.43,2388.153,629.723,65
R067926,G004735,1,696.212,1190.686,494.474,52
R067926,G004736,2,1530.686,1992.226,461.54,48
R067930,G004737,1,696.212,1190.686,494.474,52
R067930,G004738,2,1530.686,1992.226,461.54,48
R067940,G004739,1,696.212,1190.686,494.474,52
R067940,G004740,2,1530.686,1992.226,461.54,48
R067944,G004741,1,696.212,1190.686,494.474,52
R067944,G004742,2,1530.686,1992.226,461.54,48
R067965,G004743,1,783.709,1251.649,467.94,49
R067965,G004744,2,1591.649,2102.342,510.693,53
R067967,G004745,1,783.709,1251.649,467.94,49
R067967,G004746,2,1591.649,2102.342,510.693,53
R067971,G004747,1,783.709,1251.649,467.94,49
R067971,G004748,2,1591.649,2102.342,510.693,53
R068020,G004749,1,813.709,1317.649,503.94,53
R068020,G004750,2,1657.649,2168.342,510.693,53
R068199,G004751,1,753.175,1163.895,410.72,43
R068199,G004752,2,1623.895,2031.96,408.065,43
R068213,G004753,1,753.175,1163.895,410.72,43
R068213,G004754,2,1623.895,2031.96,408.065,43
R068281,G004755,1,813.709,1265.08,451.371,48
R068281,G004756,2,1735.08,2139.82,404.74,43
R068417,G004757,1,1103.336,1518.7,415.364,43
R068419,G004758,1,1169.336,1584.7,415.364,43
R068421,G004759,1,1103.336,1518.7,415.364,43
R068423,G004760,1,1169.336,1584.7,415.364,43
R068425,G004761,1,1169.336,1584.7,415.364,43
