pattern_id,uav_type,n_stops,visit_order,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,has_hard_deadline,latest_start_s
P017782,C,2,S005>S009,5,56.0,0.144,5.132898401064841,2288.806160002946,0.3583876998668949,True,9527.342679682093
P017783,C,2,S009>S005,5,56.0,0.144,5.462257153720321,2288.806160002946,0.31721785578495987,True,9016.58116031496
P017784,C,2,S005>S009,6,70.0,0.17099999999999999,5.740927312991051,2354.806160002946,0.28238408587611863,True,8934.761360363402
P017785,C,2,S009>S005,6,70.0,0.17099999999999999,6.047542326865162,2354.806160002946,0.2440572091418548,True,8950.58116031496
P017786,C,2,S005>S009,5,51.0,0.128,4.979548107186465,2288.806160002946,0.37755648660169183,True,9000.761360363402
P017787,C,2,S009>S005,5,51.0,0.128,5.312880197380175,2288.806160002946,0.3358899753274781,True,9016.58116031496
P017788,C,2,S005>S009,6,65.0,0.155,5.487454631920475,2354.806160002946,0.31406817100994067,True,8934.761360363402
P017789,C,2,S009>S005,6,65.0,0.155,5.803374512528459,2354.806160002946,0.2745781859339427,True,8950.58116031496
P017790,C,2,S005>S009,6,59.0,0.156,5.238797244415624,2354.806160002946,0.34515034444804704,True,8934.761360363402
P017791,C,2,S009>S005,6,59.0,0.156,5.564353704752277,2354.806160002946,0.3044557869059654,True,8950.58116031496
P017792,C,2,S005>S009,7,73.0,0.183,5.918487979155067,2420.806160002946,0.2601890026056166,True,8868.761360363402
P017793,C,2,S009>S005,7,73.0,0.183,6.219310611183322,2420.806160002946,0.22258617360208477,True,8884.58116031496
P017794,C,2,S005>S009,2,22.0,0.055,4.51636604632638,2090.806160002946,0.43545424420920253,True,9198.761360363402
P017795,C,2,S009>S005,2,22.0,0.055,4.500308115899565,2090.806160002946,0.43746148551255437,True,9744.662479633653
P017796,C,2,S005>S009,2,16.0,0.056,4.433920765035659,2090.806160002946,0.4457599043705426,False,inf
P017797,C,2,S009>S005,2,16.0,0.056,4.437400824532377,2090.806160002946,0.4453248969334529,False,inf
P017798,C,2,S005>S009,3,30.0,0.083,4.655455714155083,2156.806160002946,0.4180680357306146,True,9132.761360363402
P017799,C,2,S009>S005,3,30.0,0.083,4.605527750756269,2156.806160002946,0.42430903115546637,True,9678.662479633653
P017800,C,2,S005>S009,2,11.0,0.04,4.379572169987228,2090.806160002946,0.45255347875159646,True,9198.761360363402
P017801,C,2,S009>S005,2,11.0,0.04,4.3948803241797245,2090.806160002946,0.45063995947753444,True,9744.662479633653
P017802,C,2,S005>S009,3,25.0,0.067,4.564503606844017,2156.806160002946,0.4294370491444979,True,9132.761360363402
P017803,C,2,S009>S005,3,25.0,0.067,4.536774830731891,2156.806160002946,0.43290314615851366,True,9678.662479633653
P017804,C,2,S005>S009,3,19.0,0.068,4.472854865159612,2156.806160002946,0.44089314185504846,True,9132.761360363402
P017805,C,2,S009>S005,3,19.0,0.068,4.467219675061206,2156.806160002946,0.44159754061734924,True,9678.662479633653
P017806,C,2,S005>S009,4,33.0,0.095,4.716879745651867,2222.806160002946,0.41039003179351663,True,9066.761360363402
P017807,C,2,S009>S005,4,33.0,0.095,4.6519451639528,2222.806160002946,0.4185068545059,True,9612.662479633653
P017808,C,2,S005>S009,5,64.0,0.136,5.433141268551428,2288.806160002946,0.3208573414310715,True,9000.761360363402
P017809,C,2,S009>S005,5,64.0,0.136,5.784260036166045,2288.806160002946,0.2769674954792444,True,9016.58116031496
P017810,C,2,S005>S009,5,58.0,0.137,5.195237003076506,2288.806160002946,0.3505953746154368,True,9527.342679682093
P017811,C,2,S009>S005,5,58.0,0.137,5.553559703894844,2288.806160002946,0.30580503701314454,True,9016.58116031496
P017812,C,2,S005>S009,6,72.0,0.164,5.845138493978837,2354.806160002946,0.2693576882526454,True,8934.761360363402
P017813,C,2,S009>S005,6,72.0,0.164,6.1840396105172415,2354.806160002946,0.2269950486853448,True,8950.58116031496
P017814,C,2,S005>S009,5,53.0,0.121,5.032606463687156,2288.806160002946,0.37092419203910554,True,9000.761360363402
P017815,C,2,S009>S005,5,53.0,0.121,5.39416621089203,2288.806160002946,0.3257292236384962,True,9016.58116031496
P017816,C,2,S005>S009,6,67.0,0.148,5.573076544255814,2354.806160002946,0.30336543196802324,True,8934.761360363402
P017817,C,2,S009>S005,6,67.0,0.148,5.919807662018438,2354.806160002946,0.26002404224769526,True,8950.58116031496
P017818,C,2,S005>S009,6,61.0,0.149,5.307788895070734,2354.806160002946,0.3365263881161582,True,8934.761360363402
P017819,C,2,S009>S005,6,61.0,0.149,5.662837153920989,2354.806160002946,0.2921453557598763,True,8950.58116031496
P017820,C,2,S005>S009,7,75.0,0.176,6.036780461041982,2420.806160002946,0.24540244236975228,True,8868.761360363402
P017821,C,2,S009>S005,7,75.0,0.176,6.371006400795981,2420.806160002946,0.2036241999005024,True,8884.58116031496
P017822,C,2,S005>S009,5,56.0,0.144,5.156030738480172,2288.806160002946,0.35549615768997855,True,9000.761360363402
P017823,C,2,S009>S005,5,56.0,0.144,5.397200470527744,2288.806160002946,0.32534994118403204,True,9654.662479633653
P017824,C,2,S005>S009,5,50.0,0.145,4.968329729503702,2288.806160002946,0.3789587838120373,False,inf
P017825,C,2,S009>S005,5,50.0,0.145,5.220686502044809,2288.806160002946,0.3474141872443989,False,inf
P017826,C,2,S005>S009,6,64.0,0.172,5.473372654770334,2354.806160002946,0.3158284181537082,True,8934.761360363402
P017827,C,2,S009>S005,6,64.0,0.172,5.694814819490429,2354.806160002946,0.28814814756369633,True,9588.662479633653
P017828,C,2,S005>S009,5,45.0,0.129,4.838611268256754,2288.806160002946,0.39517359146790576,True,9000.761360363402
P017829,C,2,S009>S005,5,45.0,0.129,5.096816318955307,2288.806160002946,0.3628979601305866,True,9654.662479633653
P017830,C,2,S005>S009,6,59.0,0.156,5.264973846193337,2354.806160002946,0.34187826922583286,True,8934.761360363402
P017831,C,2,S009>S005,6,59.0,0.156,5.499297021559699,2354.806160002946,0.3125878723050376,True,9588.662479633653
P017832,C,2,S005>S009,6,53.0,0.157,5.057494211837023,2354.806160002946,0.36781322352037216,True,8934.761360363402
P017833,C,2,S009>S005,6,53.0,0.157,5.304720994216415,2354.806160002946,0.33690987572294817,True,9588.662479633653
P017834,C,2,S005>S009,7,67.0,0.184,5.617375154628799,2420.806160002946,0.29782810567140017,True,8868.761360363402
P017835,C,2,S009>S005,7,67.0,0.184,5.830362445342822,2420.806160002946,0.2712046943321472,True,9522.662479633653
P017836,C,2,S005>S009,5,56.0,0.144,5.156030738480172,2288.806160002946,0.35549615768997855,True,9000.761360363402
P017837,C,2,S009>S005,5,56.0,0.144,5.397200470527744,2288.806160002946,0.32534994118403204,True,9016.58116031496
P017838,C,2,S005>S009,5,50.0,0.145,4.968329729503702,2288.806160002946,0.3789587838120373,True,9527.342679682093
P017839,C,2,S009>S005,5,50.0,0.145,5.220686502044809,2288.806160002946,0.3474141872443989,True,9016.58116031496
P017840,C,2,S005>S009,6,64.0,0.172,5.473372654770334,2354.806160002946,0.3158284181537082,True,8934.761360363402
P017841,C,2,S009>S005,6,64.0,0.172,5.694814819490429,2354.806160002946,0.28814814756369633,True,8950.58116031496
P017842,C,2,S005>S009,5,45.0,0.129,4.838611268256754,2288.806160002946,0.39517359146790576,True,9000.761360363402
P017843,C,2,S009>S005,5,45.0,0.129,5.096816318955307,2288.806160002946,0.3628979601305866,True,9016.58116031496
P017844,C,2,S005>S009,6,59.0,0.156,5.264973846193337,2354.806160002946,0.34187826922583286,True,8934.761360363402
P017845,C,2,S009>S005,6,59.0,0.156,5.499297021559699,2354.806160002946,0.3125878723050376,True,8950.58116031496
P017846,C,2,S005>S009,6,53.0,0.157,5.057494211837023,2354.806160002946,0.36781322352037216,True,8934.761360363402
P017847,C,2,S009>S005,6,53.0,0.157,5.304720994216415,2354.806160002946,0.33690987572294817,True,8950.58116031496
P017848,C,2,S005>S009,7,67.0,0.184,5.617375154628799,2420.806160002946,0.29782810567140017,True,8868.761360363402
P017849,C,2,S009>S005,7,67.0,0.184,5.830362445342822,2420.806160002946,0.2712046943321472,True,8884.58116031496
P017850,C,2,S005>S009,6,70.0,0.17099999999999999,5.700695926772145,2354.806160002946,0.2874130091534819,True,8934.761360363402
P017851,C,2,S009>S005,6,70.0,0.17099999999999999,6.154829289705857,2354.806160002946,0.23064633878676788,True,8950.58116031496
P017852,C,2,S005>S009,6,64.0,0.172,5.4100089311360975,2354.806160002946,0.3237488836079878,True,9461.342679682093
P017853,C,2,S009>S005,6,64.0,0.172,5.867158465523703,2354.806160002946,0.2666051918095371,True,8950.58116031496
P017854,C,2,S005>S009,7,78.0,0.19899999999999998,6.217384735761888,2420.806160002946,0.22282690802976401,True,8868.761360363402
P017855,C,2,S005>S009,6,59.0,0.156,5.213909496265757,2354.806160002946,0.3482613129667804,True,8934.761360363402
P017856,C,2,S009>S005,6,59.0,0.156,5.671640667592973,2354.806160002946,0.2910449165508784,True,8950.58116031496
P017857,C,2,S005>S009,7,73.0,0.183,5.874189368782083,2420.806160002946,0.2657263289022396,True,8868.761360363402
P017858,C,2,S009>S005,7,73.0,0.183,6.326597574024018,2420.806160002946,0.20917530324699773,True,8884.58116031496
P017859,C,2,S005>S009,7,67.0,0.184,5.546899942478101,2420.806160002946,0.3066375071902374,True,8868.761360363402
P017860,C,2,S009>S005,7,67.0,0.184,6.002706091376096,2420.806160002946,0.249661738577988,True,8884.58116031496
P017861,C,2,S005>S009,2,17.0,0.039,4.466101081117019,2090.806160002946,0.4417373648603726,True,9198.761360363402
P017862,C,2,S009>S005,2,17.0,0.039,4.433548245011597,2090.806160002946,0.4458064693735504,True,9214.58116031496
P017863,C,2,S005>S009,2,11.0,0.04,4.393667664596056,2090.806160002946,0.450791541925493,True,9725.342679682093
P017864,C,2,S009>S005,2,11.0,0.04,4.381447155959786,2090.806160002946,0.45231910550502674,True,9214.58116031496
P017865,C,2,S005>S009,3,25.0,0.067,4.5908984751595,2156.806160002946,0.42613769060506246,True,9132.761360363402
P017866,C,2,S009>S005,3,25.0,0.067,4.523341662511951,2156.806160002946,0.4345822921860061,True,9148.58116031496
P017867,C,2,S005>S009,2,6.0,0.024,4.34800362155626,2090.806160002946,0.4564995473054675,True,9198.761360363402
P017868,C,2,S009>S005,2,6.0,0.024,4.348300236671392,2090.806160002946,0.456462470416076,True,9214.58116031496
P017869,C,2,S005>S009,3,20.0,0.051000000000000004,4.509081376192626,2156.806160002946,0.4363648279759218,True,9132.761360363402
P017870,C,2,S009>S005,3,20.0,0.051000000000000004,4.464448518921846,2156.806160002946,0.44194393513476926,True,9148.58116031496
P017871,C,2,S005>S009,3,14.0,0.052000000000000005,4.427610975018069,2156.806160002946,0.4465486281227413,True,9132.761360363402
P017872,C,2,S009>S005,3,14.0,0.052000000000000005,4.405879249428575,2156.806160002946,0.4492650938214281,True,9148.58116031496
P017873,C,2,S005>S009,4,28.0,0.079,4.646384699821753,2222.806160002946,0.4192019125222809,True,9066.761360363402
P017874,C,2,S009>S005,4,28.0,0.079,4.563350165536485,2222.806160002946,0.4295812293079394,True,9082.58116031496
P017875,C,2,S005>S009,3,31.0,0.066,4.6293134725354985,2156.806160002946,0.4213358159330627,True,9132.761360363402
P017876,C,2,S009>S005,3,31.0,0.066,4.656326137396623,2156.806160002946,0.41795923282542213,True,9148.58116031496
P017877,C,2,S005>S009,3,25.0,0.067,4.527534751525264,2156.806160002946,0.43405815605934195,True,9659.342679682093
P017878,C,2,S009>S005,3,25.0,0.067,4.572551498550643,2156.806160002946,0.4284310626811696,True,9148.58116031496
P017879,C,2,S005>S009,4,39.0,0.094,4.798137645227745,2222.806160002946,0.4002327943465319,True,9066.761360363402
P017880,C,2,S009>S005,4,39.0,0.094,4.793639401431537,2222.806160002946,0.4007950748210579,True,9082.58116031496
P017881,C,2,S005>S009,3,20.0,0.051000000000000004,4.458017026265045,2156.806160002946,0.44274787171686936,True,9132.761360363402
P017882,C,2,S009>S005,3,20.0,0.051000000000000004,4.513658354960538,2156.806160002946,0.4357927056299328,True,9148.58116031496
P017883,C,2,S005>S009,4,34.0,0.078,4.68794483734426,2222.806160002946,0.41400689533196755,True,9066.761360363402
P017884,C,2,S009>S005,4,34.0,0.078,4.704119230964144,2222.806160002946,0.411985096129482,True,9082.58116031496
P017885,C,2,S005>S009,4,28.0,0.079,4.575909487671055,2222.806160002946,0.42801131404111814,True,9066.761360363402
P017886,C,2,S009>S005,4,28.0,0.079,4.612560001575176,2222.806160002946,0.42342999980310303,True,9082.58116031496
P017887,C,2,S005>S009,5,42.0,0.10600000000000001,4.872430260630466,2288.806160002946,0.39094621742119173,True,9000.761360363402
P017888,C,2,S009>S005,5,42.0,0.10600000000000001,4.853946387090135,2288.806160002946,0.39325670161373316,True,9016.58116031496
P017889,C,2,S005>S009,4,45.0,0.093,4.8758391002809125,2222.806160002946,0.39052011246488594,True,9066.761360363402
P017890,C,2,S009>S005,4,45.0,0.093,5.003080989676991,2222.806160002946,0.37461487629037615,True,9082.58116031496
P017891,C,2,S005>S009,4,39.0,0.094,4.734773921593508,2222.806160002946,0.4081532598008115,True,9593.342679682093
P017892,C,2,S009>S005,4,39.0,0.094,4.876902920533356,2222.806160002946,0.39038713493333055,True,9082.58116031496
P017893,C,2,S005>S009,5,53.0,0.121,5.1100656819302195,2288.806160002946,0.36124178975872256,True,9000.761360363402
P017894,C,2,S009>S005,5,53.0,0.121,5.2109856649380975,2288.806160002946,0.3486267918827378,True,9016.58116031496
P017895,C,2,S005>S009,4,34.0,0.078,4.636880487416679,2222.806160002946,0.4203899390729151,True,9066.761360363402
P017896,C,2,S009>S005,4,34.0,0.078,4.787382750065963,2222.806160002946,0.4015771562417546,True,9082.58116031496
P017897,C,2,S005>S009,5,48.0,0.10500000000000001,4.956944132519088,2288.806160002946,0.380381983435114,True,9000.761360363402
P017898,C,2,S009>S005,5,48.0,0.10500000000000001,5.0751308029062,2288.806160002946,0.365608649636725,True,9016.58116031496
P017899,C,2,S005>S009,5,42.0,0.10600000000000001,4.801955048479769,2288.806160002946,0.39975561894002887,True,9000.761360363402
P017900,C,2,S009>S005,5,42.0,0.10600000000000001,4.9372099061919545,2288.806160002946,0.3828487617260057,True,9016.58116031496
P017901,C,2,S005>S009,6,56.0,0.133,5.214165866756579,2354.806160002946,0.34822926665542764,True,8934.761360363402
P017902,C,2,S009>S005,6,56.0,0.133,5.303465141249427,2354.806160002946,0.3370668573438216,True,8950.58116031496
P017903,C,2,S005>S009,5,59.0,0.12,5.251137328289914,2288.806160002946,0.3436078339637607,True,9000.761360363402
P017904,C,2,S009>S005,5,59.0,0.12,5.5303971362403015,2288.806160002946,0.3087003579699623,True,9016.58116031496
P017905,C,2,S005>S009,5,53.0,0.121,5.046701958295984,2288.806160002946,0.36916225521300206,True,9527.342679682093
P017906,C,2,S009>S005,5,53.0,0.121,5.335821108897016,2288.806160002946,0.333022361387873,True,9016.58116031496
P017907,C,2,S005>S009,6,67.0,0.148,5.599471412571297,2354.806160002946,0.3000660734285878,True,8934.761360363402
P017908,C,2,S009>S005,6,67.0,0.148,5.8614625600234245,2354.806160002946,0.26731717999707194,True,8950.58116031496
